"","Comparison","ensembl_gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","hgnc_symbol","percentage_gc_content","gene.length","Direction"
"7817","AD-CONTROL","ENSG00000170412",0.0870838465088561,-0.0586354670197065,0.232803160037419,1.65433906115779,1.18117032171031,0.239470973968515,0.448959939939593,-5.19524250996891,"GPRC5C",54.5,8005,"NONE"
"7818","AD-CONTROL","ENSG00000140403",-0.0777377488413382,-0.182875150844541,0.0273996531618648,4.05210892658321,-1.46139210939378,0.146074002853408,0.336184415478473,-5.19533247297306,"DNAJA4",47.08,6591,"NONE"
"7819","AD-CONTROL","ENSG00000163576",0.218994927778477,-0.173935295398441,0.611925150955395,0.80311606890496,1.10156634894452,0.272477463245567,0.483147979912455,-5.19539269315538,"EFHB",40.39,4163,"NONE"
"7820","AD-CONTROL","ENSG00000197566",0.0476878649096595,-0.0278175849442464,0.123193314763565,2.14342343024402,1.24830761096558,0.21393256715791,0.422165030220596,-5.19549117469953,"ZNF624",37.68,5090,"NONE"
"7821","AD-CONTROL","ENSG00000109881",-0.0659533062083479,-0.170553610187702,0.0386469977710059,1.95120180956167,-1.24622271822399,0.214694551518819,0.423013576761245,-5.19605043696406,"CCDC34",37.62,3733,"NONE"
"7822","AD-CONTROL","ENSG00000266074",0.0438478997112277,-0.0250509187200897,0.112746718142545,2.1512877102573,1.2578505989598,0.210469960698079,0.418427612486486,-5.19647383871917,"BAHCC1",63.19,13473,"NONE"
"7823","AD-CONTROL","ENSG00000278384",0.312503934314835,-0.228314311313749,0.85332217994342,1.32360656349912,1.14207912511518,0.255305675395793,0.465181874727632,-5.19680923118096,"",50.21,3027,"NONE"
"7824","AD-CONTROL","ENSG00000164091",-0.0357697798097609,-0.0852706993856684,0.0137311397661466,4.58319807126045,-1.42821976563914,0.155381424965144,0.349233767320447,-5.19694403762304,"WDR82",44.88,5726,"NONE"
"7825","AD-CONTROL","ENSG00000142627",0.14024767026051,-0.10779876405285,0.38829410457387,1.04996995183458,1.11751846170008,0.265622975215792,0.476637884946368,-5.19702252320196,"EPHA2",57.33,4159,"NONE"
"7826","AD-CONTROL","ENSG00000147485",-0.107086152588206,-0.308484789041294,0.0943124838648818,0.215621718954226,-1.05091799556143,0.295046523653534,0.506760586550491,-5.19731511188132,"PXDNL",38.69,5238,"NONE"
"7827","AD-CONTROL","ENSG00000132801",-0.0658324962579138,-0.165978970493213,0.034313977977385,2.35656745568779,-1.29926188521854,0.195918436910563,0.400323075520056,-5.19798515247647,"ZSWIM3",46.55,2773,"NONE"
"7828","AD-CONTROL","ENSG00000118689",0.039690131599011,-0.0138454514035638,0.0932257146015859,3.98201727062559,1.46531853011948,0.145001487364487,0.334839582508339,-5.19810119175734,"FOXO3",41.71,7721,"NONE"
"7829","AD-CONTROL","ENSG00000187556",0.0875082159128657,-0.0573447764418169,0.232361208267548,1.60650287433163,1.19402493883514,0.234420103734506,0.444132899959907,-5.19829896677156,"NANOS3",56.97,988,"NONE"
"7830","AD-CONTROL","ENSG00000267152",0.0768309079444596,-0.0436335962151819,0.197295412104101,2.23129874387682,1.26057563131351,0.209488763235615,0.417442997623209,-5.19835567151142,"",35.52,1360,"NONE"
"7831","AD-CONTROL","ENSG00000138463",0.0460227388593797,-0.0175963801481692,0.109641857866929,3.05834106504482,1.42980512338526,0.154926496413644,0.348585827416548,-5.19878865963542,"DIRC2",38.14,3596,"NONE"
"7832","AD-CONTROL","ENSG00000178623",0.107768991816164,-0.0878923255218496,0.303430309154177,0.768025564558821,1.08863147355564,0.278124530371501,0.48938643647301,-5.1994386044587,"GPR35",52.73,5089,"NONE"
"7833","AD-CONTROL","ENSG00000140368",0.0711268525483373,-0.0559311102617416,0.198184815358416,1.06618335507575,1.10642948976046,0.270374975094061,0.481039932797608,-5.19965116192149,"PSTPIP1",56.51,4468,"NONE"
"7834","AD-CONTROL","ENSG00000089199",-0.120681054270507,-0.286627145541552,0.0452650370005386,4.27993183853846,-1.4373552095849,0.152773963370957,0.345238360180191,-5.19993121976422,"CHGB",42.87,4535,"NONE"
"7835","AD-CONTROL","ENSG00000157259",0.0578863550123829,-0.0205264551829195,0.136299165207685,3.76338008504971,1.45908712230697,0.146706469652218,0.336974809690895,-5.20049548155807,"GATAD1",42.23,4791,"NONE"
"7836","AD-CONTROL","ENSG00000111670",-0.044706444991887,-0.105006492536268,0.0155936025524938,3.88061028896864,-1.46536063738903,0.1449900187378,0.334839582508339,-5.20054219044731,"GNPTAB",40.94,9620,"NONE"
"7837","AD-CONTROL","ENSG00000172046",-0.0390339337471541,-0.0916659409290908,0.0135980734347825,3.83798887575795,-1.46583277256897,0.144861472806014,0.334839582508339,-5.20082819995859,"USP19",56.09,5731,"NONE"
"7838","AD-CONTROL","ENSG00000261150",0.161392691418118,-0.163507605214783,0.486292988051018,-1.32932300746156,0.981806256863128,0.327832479722568,0.539185986903643,-5.20108675135231,"EPPK1",67.43,16002,"NONE"
"7839","AD-CONTROL","ENSG00000100987",-0.0902043589625197,-0.245880485302531,0.0654717673774918,1.4375706085645,-1.14524273966118,0.25399746772928,0.463730052380012,-5.20163155518681,"VSX1",46.78,3849,"NONE"
"7840","AD-CONTROL","ENSG00000278975",-0.0789441355443074,-0.190008271955282,0.0321200008666671,3.24626300619723,-1.40487624367097,0.162199163892334,0.357710411167502,-5.20172509505331,"",46.18,1676,"NONE"
"7841","AD-CONTROL","ENSG00000181418",-0.0960214138579039,-0.235287245970751,0.0432444182549437,5.3328919707459,-1.36274801236279,0.175077001993989,0.374282550916725,-5.20241875109232,"DDN",61.67,3749,"NONE"
"7842","AD-CONTROL","ENSG00000233579",-0.0767457084104997,-0.190504167951113,0.0370127511301132,2.57194843470191,-1.33340609541291,0.184491889652192,0.38601161683157,-5.20279209016034,"KRT8P15",55.69,1451,"NONE"
"7843","AD-CONTROL","ENSG00000227502",0.10406704238936,-0.0812952827132765,0.289429367491997,1.12887272442522,1.10964429032532,0.268991301697451,0.479728586790406,-5.20302753711367,"LINC01268",34.65,2755,"NONE"
"7844","AD-CONTROL","ENSG00000243197",0.0719413539098748,-0.030552027767097,0.174434735586847,3.0021839054452,1.38731417443845,0.167476971119484,0.364411189973162,-5.20306635182238,"TUSC7",35.93,3324,"NONE"
"7845","AD-CONTROL","ENSG00000141526",-0.128754101313855,-0.354344573817603,0.096836371189893,1.29163754865554,-1.12806040900757,0.261159568573766,0.472084785014066,-5.20312631758567,"SLC16A3",59.9,8995,"NONE"
"7846","AD-CONTROL","ENSG00000225630",-0.154402122045646,-0.373847294912213,0.0650430508209208,2.73304165847227,-1.39065458489508,0.166463187106669,0.363042776584052,-5.20344913847665,"MTND2P28",43.1,1044,"NONE"
"7847","AD-CONTROL","ENSG00000100341",-0.107810487379786,-0.298419782486722,0.082798807727149,1.12260744443193,-1.11791548870108,0.265453919970586,0.47638690288729,-5.20379205218823,"PNPLA5",57.39,2544,"NONE"
"7848","AD-CONTROL","ENSG00000145868",-0.0331211132446736,-0.0798868864835069,0.0136446599941598,2.85527379245945,-1.39980920591833,0.163708741397284,0.359582031635913,-5.2041314541042,"FBXO38",37.05,8722,"NONE"
"7849","AD-CONTROL","ENSG00000161970",-0.0748658173607657,-0.176639291416357,0.0269076566948252,4.18560492837581,-1.45392167221924,0.14813150438168,0.339055169614049,-5.20481245861454,"RPL26",43.78,2472,"NONE"
"7850","AD-CONTROL","ENSG00000030066",0.038774685752589,-0.0176463551548491,0.0951957266600272,2.7525380600845,1.35831104422218,0.176476969368125,0.376038785120959,-5.20489665503742,"NUP160",41.86,8576,"NONE"
"7851","AD-CONTROL","ENSG00000161929",-0.0729709266698897,-0.203288228339568,0.0573463749997887,1.0963140009466,-1.10672525830696,0.270247468604841,0.480919841807614,-5.20505810124806,"SCIMP",48.5,4208,"NONE"
"7852","AD-CONTROL","ENSG00000279400",0.145601918163689,-0.0562138609352631,0.347417697262642,3.710945259315,1.42594907845072,0.156034797027188,0.349924375462584,-5.20512695711327,"",41.12,2242,"NONE"
"7853","AD-CONTROL","ENSG00000215146",-0.137284333392342,-0.357665102093817,0.0830964353091331,2.0840462431252,-1.23123038566053,0.220232207026934,0.428340095697523,-5.20521237429937,"",37.18,7024,"NONE"
"7854","AD-CONTROL","ENSG00000171044",-0.0629838242810896,-0.156014905755273,0.0300472571930935,2.61736281618717,-1.33811363622112,0.182956398603773,0.384467304845362,-5.20573893422102,"XKR6",46.08,5209,"NONE"
"7855","AD-CONTROL","ENSG00000235944",0.0724284448886108,-0.0317321661927735,0.176589055969995,2.7754214155108,1.37435105674797,0.171455567992673,0.370024828874309,-5.20581424707677,"ZNF815P",48.39,2362,"NONE"
"7856","AD-CONTROL","ENSG00000275832",0.0804850463047044,-0.0285274078733934,0.189497500482802,3.71004796713711,1.45925476651383,0.146660398408047,0.336974809690895,-5.20624763984734,"ARHGAP23",55.44,8133,"NONE"
"7857","AD-CONTROL","ENSG00000204161",0.125017486225603,-0.0735257754915403,0.323560747942745,2.13898944196328,1.24453653122225,0.215312261746685,0.423617012563813,-5.20655456845698,"C10orf128",47.39,4123,"NONE"
"7858","AD-CONTROL","ENSG00000143158",-0.0592962561784591,-0.13981830890605,0.0212257965491319,4.01925112692179,-1.45547407942953,0.147702110599344,0.338499557596532,-5.20689611513675,"MPC2",37.87,2552,"NONE"
"7859","AD-CONTROL","ENSG00000259523",0.0698705437027903,-0.04335633759182,0.183097424997401,2.06730564007514,1.21965392207292,0.224578458109036,0.432696011374351,-5.20698782036355,"",47.76,1451,"NONE"
"7860","AD-CONTROL","ENSG00000184863",0.0438929302224467,-0.0170474020881687,0.104833262533062,3.14066052724353,1.42357973066544,0.156718801094602,0.350292279037833,-5.20703889069087,"RBM33",40.78,13132,"NONE"
"7861","AD-CONTROL","ENSG00000158161",0.045811697032268,-0.0183788959055243,0.11000228997006,2.95285759647403,1.41057775878689,0.160513278664957,0.355149779012192,-5.20729086397706,"EYA3",39.52,6483,"NONE"
"7862","AD-CONTROL","ENSG00000244627",0.066156488454058,-0.040861394108769,0.173174371016885,2.08239604579391,1.22182253386125,0.223759598068893,0.432162366546027,-5.20732078431227,"",43.54,3851,"NONE"
"7863","AD-CONTROL","ENSG00000157837",0.0413156970757953,-0.0153719079505396,0.0980033021021302,3.19520736018842,1.44051907931595,0.151878808203909,0.34408967558945,-5.20745395855727,"SPPL3",40.88,6672,"NONE"
"7864","AD-CONTROL","ENSG00000114270",0.0679153095759963,-0.0450352581745072,0.1808658773265,1.90191511921762,1.18842370433049,0.236611504076196,0.446264498443687,-5.20762445004936,"COL7A1",60.13,11111,"NONE"
"7865","AD-CONTROL","ENSG00000188021",-0.0535826246166797,-0.128073879190869,0.0209086299575095,4.56966004995418,-1.42170906732297,0.157260461530823,0.351088121064983,-5.20842366788522,"UBQLN2",44.3,4230,"NONE"
"7866","AD-CONTROL","ENSG00000279711",-0.0830893740371345,-0.202413537234292,0.0362347891600235,2.97176715850776,-1.37628738458537,0.170856775788151,0.369171868468918,-5.20857638603574,"",51.38,3433,"NONE"
"7867","AD-CONTROL","ENSG00000112078",0.0387043791737924,-0.0137415325562842,0.0911502909038691,3.96210423030352,1.45861442853859,0.146836433507263,0.337130998411245,-5.20875982720737,"KCTD20",42.39,6239,"NONE"
"7868","AD-CONTROL","ENSG00000034239",0.122123058872937,-0.0935760590925358,0.33782217683841,1.17244575027301,1.11902900580515,0.26498018070167,0.47626985017208,-5.20950243427128,"EFCAB1",40.09,5805,"NONE"
"7869","AD-CONTROL","ENSG00000160219",0.0872393199601182,-0.0674913609840511,0.241970000904288,1.25284266059462,1.11436605385862,0.266967938382848,0.478048883988359,-5.20963275317578,"GAB3",40.81,5272,"NONE"
"7870","AD-CONTROL","ENSG00000226015",0.0796678326146889,-0.0553279309968658,0.214663596226244,1.69216670442846,1.16641984958117,0.245361739222105,0.454728546336233,-5.20969491724565,"CCT8P1",41.46,1657,"NONE"
"7871","AD-CONTROL","ENSG00000156395",-0.0992744494220945,-0.237117414323689,0.0385685154795003,3.02792345045309,-1.42345886187849,0.156753756040457,0.350292279037833,-5.21014919362422,"SORCS3",40.94,5764,"NONE"
"7872","AD-CONTROL","ENSG00000255052",-0.169092056583912,-0.450407402184707,0.112223289016883,1.84608848236133,-1.18801472118873,0.236772084067351,0.446453861991743,-5.21034956002699,"FAM66D",43.27,918,"NONE"
"7873","AD-CONTROL","ENSG00000131584",0.054166963679684,-0.0197031677631119,0.12803709512248,4.15351315246606,1.44929788835156,0.149416146481854,0.340832471669424,-5.21052042846765,"ACAP3",67.3,8809,"NONE"
"7874","AD-CONTROL","ENSG00000213246",-0.0525880262699459,-0.123942198388609,0.0187661458487171,3.67223252979858,-1.45666450860085,0.147373491038546,0.33809381161207,-5.21053569569225,"SUPT4H1",47.01,2079,"NONE"
"7875","AD-CONTROL","ENSG00000120662",0.0461769312791009,-0.0251281017273293,0.117481964285531,2.33745437927985,1.27996154573993,0.202604972690108,0.409272074783161,-5.21152227249049,"MTRF1",39.67,3841,"NONE"
"7876","AD-CONTROL","ENSG00000241570",-0.0881838941842195,-0.244935312668569,0.0685675243001298,1.05659313971211,-1.11191050408424,0.268018863322558,0.478621869491334,-5.2119545847779,"PAQR9-AS1",42.98,4421,"NONE"
"7877","AD-CONTROL","ENSG00000162614",0.0775628309478211,-0.0626275579706754,0.217753219866318,1.00767714080285,1.09352181316024,0.275980129015515,0.48708344137016,-5.21239476057433,"NEXN",39.06,4436,"NONE"
"7878","AD-CONTROL","ENSG00000228828",0.0767623177043333,-0.0375121777457679,0.191036813154434,2.62464206811586,1.3276720292366,0.186375203738881,0.388482646322122,-5.21243710827014,"TLK2P2",42.28,2240,"NONE"
"7879","AD-CONTROL","ENSG00000197816",-0.044195402484862,-0.12567193389978,0.0372811289300556,0.834349164671678,-1.07210322025222,0.285456798183446,0.496888703300431,-5.21249015413126,"CCDC180",46.88,14155,"NONE"
"7880","AD-CONTROL","ENSG00000234835",-0.086173917584165,-0.225640350649304,0.0532925154809742,2.05261399253928,-1.22123201955593,0.223982360113192,0.432411332217578,-5.21249818578568,"PHBP13",54.08,760,"NONE"
"7881","AD-CONTROL","ENSG00000171827",-0.0378125041773889,-0.0923317870279758,0.016706778673198,2.74696239593235,-1.37081025517515,0.1725546325204,0.37152181218582,-5.21269827403577,"ZNF570",41.65,6246,"NONE"
"7882","AD-CONTROL","ENSG00000126226",-0.0481709230638585,-0.114804749582797,0.0184629034550803,3.2563740817876,-1.42883557241897,0.155204593716088,0.348980490237496,-5.21282763990216,"PCID2",43.4,6243,"NONE"
"7883","AD-CONTROL","ENSG00000137460",0.103132985397944,-0.0879406765831282,0.294206647379016,0.62844233117822,1.06681423411017,0.287830739644154,0.49914718789544,-5.21297577957776,"FHDC1",44.96,6593,"NONE"
"7884","AD-CONTROL","ENSG00000144619",-0.0806891195288495,-0.200395750033246,0.0390175109755472,2.49762997745858,-1.33225944950118,0.184867354583296,0.386549444210679,-5.21325012776153,"CNTN4",37.97,9120,"NONE"
"7885","AD-CONTROL","ENSG00000186594",-0.12648622418123,-0.316694882636512,0.0637224342740518,2.46427269405586,-1.31433170754502,0.19081222204378,0.39378392820819,-5.21375711224233,"MIR22HG",56.95,2986,"NONE"
"7886","AD-CONTROL","ENSG00000212027",0.129921364337011,-0.079789157113294,0.339631885787316,2.13179279085592,1.22448196151878,0.222758355506337,0.431267066255431,-5.21383839997971,"MIR374B",41.67,72,"NONE"
"7887","AD-CONTROL","ENSG00000154914",-0.0948459855080102,-0.237482855379832,0.0477908843638118,2.47205174808711,-1.31425365337723,0.190838412231364,0.393788187666287,-5.21393099141605,"USP43",45.05,5068,"NONE"
"7888","AD-CONTROL","ENSG00000235609",-0.0696461572399589,-0.192452680726605,0.0531603662466872,1.30430883572409,-1.12090230212347,0.264184526541072,0.475520494287978,-5.21416498770734,"",37.71,5929,"NONE"
"7889","AD-CONTROL","ENSG00000010244",0.0292610818705392,-0.0109105263232227,0.0694326900643011,3.41947091046145,1.43967081358276,0.152118411576717,0.34439789394514,-5.21437010937438,"ZNF207",38.48,15842,"NONE"
"7890","AD-CONTROL","ENSG00000172086",0.0830481470482471,-0.0315524080298249,0.197648702126319,3.23740668728992,1.43230419892675,0.154211446984855,0.347753417751699,-5.21476388008205,"KRCC1",38.55,1753,"NONE"
"7891","AD-CONTROL","ENSG00000133135",-0.08481030927486,-0.223462203651078,0.0538415851013578,1.83093963995554,-1.20896820273112,0.228644949386368,0.437970057960838,-5.21484404648939,"RNF128",36.73,3432,"NONE"
"7892","AD-CONTROL","ENSG00000111300",-0.0450349106286074,-0.10742728674619,0.0173574654889755,3.25409767930704,-1.42662496332736,0.155840096790745,0.349758773978831,-5.21487514467438,"NAA25",41.42,10128,"NONE"
"7893","AD-CONTROL","ENSG00000165322",0.0462716664052851,-0.016713073531478,0.109256406342048,4.05038977265824,1.4520174612781,0.14865952168115,0.339834833736656,-5.21552535456905,"ARHGAP12",36.94,5938,"NONE"
"7894","AD-CONTROL","ENSG00000092068",-0.0644013978663094,-0.156698771810518,0.0278959760778987,2.73904216410212,-1.37910708214838,0.169987641434362,0.367875451190742,-5.21554206048171,"SLC7A8",47.13,5991,"NONE"
"7895","AD-CONTROL","ENSG00000026559",-0.138184073928425,-0.370021340281954,0.0936531924251038,1.68891893201714,-1.1780583024261,0.240705330412726,0.450033494043128,-5.21569784016341,"KCNG1",52.21,5437,"NONE"
"7896","AD-CONTROL","ENSG00000160305",0.05058680611765,-0.0214150551051874,0.122588667340487,2.93260742817169,1.38862690860858,0.16707801078338,0.364025683059256,-5.21580211811983,"DIP2A",44.91,13557,"NONE"
"7897","AD-CONTROL","ENSG00000151332",0.0368631972857911,-0.0165289960050197,0.0902553905766019,2.66385830329658,1.36460600554337,0.174493255319462,0.374058170912038,-5.21596621938282,"MBIP",35.27,3468,"NONE"
"7898","AD-CONTROL","ENSG00000172269",-0.0532840362011946,-0.136761176957782,0.0301931045553925,2.16516977007257,-1.26159973378762,0.209120883121126,0.417117075949257,-5.21607367302397,"DPAGT1",50.74,5280,"NONE"
"7899","AD-CONTROL","ENSG00000066855",0.0518746890927178,-0.0284216181164891,0.132170996301925,2.36803457083658,1.27688555320387,0.203685979476249,0.41041878543407,-5.21635292847396,"MTFR1",40.22,4629,"NONE"
"7900","AD-CONTROL","ENSG00000163510",0.0358730202230255,-0.013001801779575,0.0847478422256261,3.5455515757466,1.45069058631168,0.149028307521723,0.340515940858247,-5.21648272593893,"CWC22",35.03,3324,"NONE"
"7901","AD-CONTROL","ENSG00000131473",-0.0493476843837666,-0.117456682368977,0.0187613136014442,4.35906586489979,-1.4320372886791,0.154287695756852,0.347818304239494,-5.21684694050595,"ACLY",49.89,5217,"NONE"
"7902","AD-CONTROL","ENSG00000079102",-0.0616920547169311,-0.15580963093372,0.0324255214998577,2.37278874483522,-1.29553914548566,0.197195284821543,0.402076382118329,-5.21720797606103,"RUNX1T1",38.11,13535,"NONE"
"7903","AD-CONTROL","ENSG00000159335",0.0726349799210371,-0.0267765209045233,0.172046480746597,4.11413496644923,1.44411317320634,0.150866831300571,0.342891872870703,-5.21727249140353,"PTMS",61.84,1475,"NONE"
"7904","AD-CONTROL","ENSG00000205323",0.0537780746898942,-0.0423461276012734,0.149902276981062,1.30383515368434,1.10576933123299,0.270659721229212,0.481193703925016,-5.2179913586483,"SARNP",42.48,3396,"NONE"
"7905","AD-CONTROL","ENSG00000165124",-0.100873804413749,-0.273914967466093,0.0721673586385943,1.60017309652455,-1.15218180907316,0.251144574496763,0.460685743418314,-5.21960765222664,"SVEP1",37.88,14190,"NONE"
"7906","AD-CONTROL","ENSG00000111224",-0.0362910054940082,-0.090756217590138,0.0181742066021216,2.55448904254416,-1.31695774647158,0.189932641786142,0.392480197462899,-5.21971220995122,"PARP11",39.15,6200,"NONE"
"7907","AD-CONTROL","ENSG00000108666",-0.0669398359745164,-0.159018119951054,0.0251384480020217,3.35664670092678,-1.43687658004648,0.152909734736925,0.34543843465413,-5.21973865609443,"C17orf75",44.91,5740,"NONE"
"7908","AD-CONTROL","ENSG00000137269",0.125117258814574,-0.0621542379429634,0.312388755572112,2.59257749953833,1.32049748556822,0.188751802127633,0.391378928084222,-5.22003266783531,"LRRC1",39.72,4897,"NONE"
"7909","AD-CONTROL","ENSG00000175662",0.0467522561991318,-0.0182508544421098,0.111755366840373,4.44710556591079,1.42154454678835,0.1573081678206,0.351146596713325,-5.2204930245,"TOM1L2",48.26,7863,"NONE"
"7910","AD-CONTROL","ENSG00000188229",-0.0641814591851908,-0.158414532703246,0.0300516143328642,5.35662321941616,-1.34616492187921,0.180352467418763,0.381112503004797,-5.22052367790739,"TUBB4B",63.25,2111,"NONE"
"7911","AD-CONTROL","ENSG00000215067",0.056475188483003,-0.0328540600946786,0.145804437060685,2.26742750268219,1.24955693019351,0.213476912791052,0.421581387849431,-5.22067836625125,"ALOX12-AS1",43.3,3217,"NONE"
"7912","AD-CONTROL","ENSG00000267640",-0.0715533160093782,-0.207053736598448,0.0639471045796917,0.490811545581889,-1.04371316414932,0.298357005188123,0.510192041768522,-5.22075808784919,"",43.03,6985,"NONE"
"7913","AD-CONTROL","ENSG00000115806",0.0358399846779682,-0.0157588535288113,0.0874388228847477,2.70399938971471,1.37284002145001,0.171923943846735,0.370692551052365,-5.22082054644957,"GORASP2",41.04,5340,"NONE"
"7914","AD-CONTROL","ENSG00000229241",-0.0811431430767712,-0.223505630762283,0.0612193446087409,1.51622213492371,-1.12654435822019,0.261798211051976,0.472789378268462,-5.22100851643413,"PNPT1P1",39.14,2315,"NONE"
"7915","AD-CONTROL","ENSG00000154764",0.122363594547307,-0.0797094808044538,0.324436669899068,1.83742259264403,1.19683922579683,0.233324554773309,0.443316165411282,-5.22115797673368,"WNT7A",51.85,4579,"NONE"
"7916","AD-CONTROL","ENSG00000111671",0.0829258161213795,-0.0573961962944489,0.223247828537208,1.78347324826437,1.16803535667559,0.24471160467366,0.454025683220566,-5.22133124768278,"SPSB2",49.45,2452,"NONE"
"7917","AD-CONTROL","ENSG00000166770",-0.0600158149355687,-0.14364816775104,0.0236165378799028,3.08290999374274,-1.41835006198257,0.158236675878239,0.35220769448856,-5.22181566425968,"ZNF667-AS1",43.34,3629,"NONE"
"7918","AD-CONTROL","ENSG00000174437",-0.0473267781312616,-0.11436537229802,0.0197118160354971,4.73137650451007,-1.39532084049859,0.165054834790011,0.360984190465303,-5.22193320968374,"ATP2A2",43.42,13745,"NONE"
"7919","AD-CONTROL","ENSG00000167785",-0.043781583248748,-0.111763233452525,0.0242000669550293,2.36749787038686,-1.27289271040707,0.205095516995686,0.412567048114811,-5.22221431386577,"ZNF558",44.39,8184,"NONE"
"7920","AD-CONTROL","ENSG00000186314",-0.0752712987764066,-0.192315666826007,0.0417730692731942,2.35000026516824,-1.27107427092687,0.205739824615944,0.412896276574627,-5.22253988867018,"PRELID2",38.53,5375,"NONE"
"7921","AD-CONTROL","ENSG00000091844",-0.0601349314226387,-0.150154031993889,0.029884169148612,2.57502442065283,-1.32033516432721,0.188805831756774,0.391378928084222,-5.22308469022251,"RGS17",37.43,7899,"NONE"
"7922","AD-CONTROL","ENSG00000197102",-0.0338916080671456,-0.0854350668456515,0.0176518507113602,5.89465248439419,-1.2996028544928,0.195801795925511,0.400134833241041,-5.22312574966166,"DYNC1H1",46.94,15826,"NONE"
"7923","AD-CONTROL","ENSG00000119986",-0.0796937123480101,-0.189534231778008,0.0301468070819879,3.29190534632617,-1.43401442230306,0.15372357057308,0.346796975659131,-5.22346157803844,"AVPI1",49.03,1457,"NONE"
"7924","AD-CONTROL","ENSG00000109270",-0.0402218827220668,-0.0951115179536607,0.0146677525095271,3.73300262501253,-1.44831853932814,0.149689341602837,0.341320639731297,-5.22367755077891,"LAMTOR3",34.97,4226,"NONE"
"7925","AD-CONTROL","ENSG00000110876",0.16221027849865,-0.0664394207924752,0.390859977789775,3.00090698914214,1.40216710612758,0.163004947498969,0.358566947854202,-5.22374895916226,"SELPLG",52.08,2494,"NONE"
"7926","AD-CONTROL","ENSG00000111913",-0.0851825049087402,-0.201753755612032,0.0313887457945513,3.47548888630638,-1.44427864596259,0.150820365024257,0.342853760156813,-5.223870458665,"FAM65B",42.19,7700,"NONE"
"7927","AD-CONTROL","ENSG00000055917",0.0324914370531939,-0.012968945603758,0.0779518197101458,4.58043703339305,1.41262820179075,0.159910263876281,0.354482030960763,-5.22390315210978,"PUM2",37.42,6978,"NONE"
"7928","AD-CONTROL","ENSG00000253553",-0.0864072397836371,-0.233542337592803,0.0607278580255291,1.70722100115338,-1.16071578098997,0.247667037305162,0.456770777728232,-5.22422602887448,"",35.86,3045,"NONE"
"7929","AD-CONTROL","ENSG00000172748",-0.0876978969939444,-0.239157833328181,0.0637620393402926,1.6331845545366,-1.14441475457132,0.254339397160041,0.464135504594015,-5.22425690832722,"ZNF596",39.86,5385,"NONE"
"7930","AD-CONTROL","ENSG00000258419",-0.0815335906052552,-0.207742739622015,0.0446755584115044,2.38428550584682,-1.27684379165112,0.203700685014177,0.41041878543407,-5.22480612394898,"",36.46,656,"NONE"
"7931","AD-CONTROL","ENSG00000230844",-0.0542492839109838,-0.143331668672945,0.0348331008509772,2.0660898853635,-1.20363335518466,0.230694857469977,0.440449346546375,-5.22483660444898,"ZNF674-AS1",47.02,2078,"NONE"
"7932","AD-CONTROL","ENSG00000171608",-0.0638098123271846,-0.16004990829422,0.0324302836398511,2.48875521543427,-1.3104590644113,0.192114869847826,0.395472178793823,-5.22499489272125,"PIK3CD",51.33,6332,"NONE"
"7933","AD-CONTROL","ENSG00000123609",0.0811426067163872,-0.0657636500338071,0.228048863466581,1.11003970570256,1.09169344293064,0.276780527228417,0.48807387266878,-5.22518279644082,"NMI",39.82,3480,"NONE"
"7934","AD-CONTROL","ENSG00000047249",-0.073114449549001,-0.176495613088622,0.0302667139906201,4.67193699543972,-1.39782833016399,0.164301786309205,0.360109273014482,-5.2257237920375,"ATP6V1H",39.2,5090,"NONE"
"7935","AD-CONTROL","ENSG00000255693",-0.104325823486762,-0.273364314259596,0.0647126672860713,2.04258524208913,-1.21982703441707,0.224513012149041,0.432695877234225,-5.22604637469592,"",40.77,3970,"NONE"
"7936","AD-CONTROL","ENSG00000278727",-0.100068020383873,-0.28220750248326,0.082071461715515,0.838916953195261,-1.08588354047054,0.279334508069016,0.491117853755902,-5.22619658515062,"",40.56,3585,"NONE"
"7937","AD-CONTROL","ENSG00000134508",0.0922083769098103,-0.0348675722854715,0.219284326105092,3.35621159356084,1.43416478465394,0.153680733382461,0.346748262409252,-5.22665231098607,"CABLES1",48.32,6654,"NONE"
"7938","AD-CONTROL","ENSG00000228242",0.0600544079582607,-0.0480513598702713,0.168160175786793,1.29650616284144,1.09796390566081,0.274042182445482,0.484974140938432,-5.22673906470898,"",46.55,4015,"NONE"
"7939","AD-CONTROL","ENSG00000007402",-0.0812100981952333,-0.210817263072639,0.0483970666821724,2.16522068075381,-1.23843456348583,0.217558440553098,0.425917000639577,-5.22674677600381,"CACNA2D2",56.52,6322,"NONE"
"7940","AD-CONTROL","ENSG00000185344",-0.0478011084866599,-0.126571988852892,0.0309697718795718,2.05074795151289,-1.19940072714056,0.232330603538207,0.442163534235411,-5.22698723785502,"ATP6V0A2",44.41,13729,"NONE"
"7941","AD-CONTROL","ENSG00000101746",-0.0660918898106031,-0.157647880243866,0.0254641006226594,3.20878262336744,-1.42676827599732,0.155798837062492,0.349758773978831,-5.22700224209159,"NOL4",34.88,5687,"NONE"
"7942","AD-CONTROL","ENSG00000102265",0.165728724116422,-0.0685664514081627,0.400023899641008,2.98977353719826,1.39806215672781,0.164231697097617,0.360109273014482,-5.22713664866157,"TIMP1",53.67,1541,"NONE"
