"","Comparison","ensembl_gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","hgnc_symbol","percentage_gc_content","gene.length","Direction"
"8564","AD-NORMAL","ENSG00000119953",0.0234285447959488,-0.0187662251963438,0.0656233147882414,3.26566878143474,1.09040422099297,0.275960767405979,0.549287030373381,-5.61987625524627,"SMNDC1",37.32,5417,"NONE"
"8565","AD-NORMAL","ENSG00000158555",0.0260840026746609,-0.0324426609231875,0.0846106662725094,2.35557660502961,0.875228200232059,0.381790320627081,0.64435706962456,-5.62000589208393,"GDPD5",53.41,9867,"NONE"
"8566","AD-NORMAL","ENSG00000185614",0.0329711673144675,-0.0399200401800483,0.105862374808983,2.39014910483667,0.888300715737364,0.374725167652231,0.637512685499697,-5.62018176136589,"FAM212A",64.6,1040,"NONE"
"8567","AD-NORMAL","ENSG00000278989",0.0353357974475221,-0.0279863851413837,0.098657980036428,3.37565435300911,1.09587206034487,0.273562318666747,0.546879572548407,-5.62054274344658,"",36.71,2359,"NONE"
"8568","AD-NORMAL","ENSG00000196072",-0.0253461139414339,-0.068322931182278,0.0176307032994102,4.38071667136393,-1.15818508232756,0.247236609342334,0.520630642122173,-5.62064684987963,"BLOC1S2",47.38,2943,"NONE"
"8569","AD-NORMAL","ENSG00000161920",0.0232894651334459,-0.0257868161061443,0.0723657463730361,2.49918222285103,0.931941607165567,0.351731212552938,0.617347558571847,-5.62071065430289,"MED11",52.08,1477,"NONE"
"8570","AD-NORMAL","ENSG00000144451",-0.0278464457356291,-0.0805396099816317,0.0248467185103735,3.00773821146962,-1.03780635354188,0.299766746470782,0.571180183345527,-5.62078292106978,"SPAG16",35.89,8257,"NONE"
"8571","AD-NORMAL","ENSG00000198218",-0.0173979311272952,-0.0468790007701743,0.012083138515584,3.94483953537491,-1.15892466012763,0.246935220678968,0.520185052067192,-5.62144382196667,"QRICH1",46.08,5499,"NONE"
"8572","AD-NORMAL","ENSG00000236383",-0.0253450086137606,-0.120392407774772,0.0697023905472504,0.93922620783063,-0.52366438632982,0.600700019856246,0.801531990277135,-5.62148372351242,"LINC00854",55.06,3282,"NONE"
"8573","AD-NORMAL","ENSG00000234423",-0.0341385080574743,-0.123773284160985,0.055496268046036,1.88247475750053,-0.747943569888328,0.454779166802372,0.702681044967345,-5.62160480591731,"LINC01250",43.67,2344,"NONE"
"8574","AD-NORMAL","ENSG00000005108",0.0333757500066731,-0.0384342479754917,0.105185747988838,2.54129197977147,0.912739725198381,0.361735936933924,0.626947417157975,-5.62162124563295,"THSD7A",35.51,10929,"NONE"
"8575","AD-NORMAL","ENSG00000138172",0.0279839379997262,-0.0361644990797823,0.0921323750792347,2.34332914463261,0.856689775734253,0.39194894841192,0.651813730182982,-5.62162509770352,"CALHM2",55.67,3108,"NONE"
"8576","AD-NORMAL","ENSG00000065883",0.0141334562929663,-0.00998116667699922,0.0382480792629317,3.73621664030516,1.1509825452157,0.250185253758166,0.523892469872529,-5.62203396125317,"CDK13",38.87,8921,"NONE"
"8577","AD-NORMAL","ENSG00000196557",-0.0330811393159314,-0.1222434719844,0.0560811933525375,1.81440590010274,-0.728617956032277,0.466511837775727,0.711456586921167,-5.62204715403063,"CACNA1H",65.12,8605,"NONE"
"8578","AD-NORMAL","ENSG00000101198",-0.0754297335814091,-0.210656814124524,0.0597973469617055,3.25558500240219,-1.0954176525459,0.273761097132047,0.546969009402512,-5.62214476971141,"NKAIN4",59.79,2668,"NONE"
"8579","AD-NORMAL","ENSG00000125997",-0.035684702138564,-0.122505092462787,0.051135688185659,2.16655019982981,-0.807162869395965,0.419883687161707,0.675837514389802,-5.62218095257869,"BPIFB9P",49.87,1611,"NONE"
"8580","AD-NORMAL","ENSG00000136261",-0.0314568132230475,-0.0905413511291295,0.0276277246830345,3.10455754142331,-1.04554255501137,0.296181706492461,0.567239459321765,-5.62229896428578,"BZW2",37.77,3662,"NONE"
"8581","AD-NORMAL","ENSG00000159403",0.0821570935030329,-0.0764372326721386,0.240751419678204,2.92297700438129,1.0173215730432,0.309399211383237,0.578572091487127,-5.6224405845333,"C1R",51.4,5672,"NONE"
"8582","AD-NORMAL","ENSG00000148908",-0.0691015694196655,-0.209135789144315,0.0709326503049839,2.72764395586093,-0.969068705038504,0.332890614968589,0.601016714190243,-5.62249839235472,"RGS10",49.42,1252,"NONE"
"8583","AD-NORMAL","ENSG00000171858",0.0319670351183259,-0.0278995597806403,0.0918336300172921,6.31584931511649,1.04862120256528,0.294763061094724,0.566142628134237,-5.6225269837702,"RPS21",59.5,1023,"NONE"
"8584","AD-NORMAL","ENSG00000198156",0.0488968853963909,-0.0792337898785503,0.177027560671332,1.74201011991153,0.749426274403175,0.453885944800648,0.702185074178563,-5.62283735189823,"NPIPB6",46.08,2135,"NONE"
"8585","AD-NORMAL","ENSG00000149177",-0.0219222904027587,-0.0606459146028864,0.0168013337973689,3.37172754014678,-1.11175927994251,0.266674664170711,0.540441739622559,-5.62288519268631,"PTPRJ",45.38,9620,"NONE"
"8586","AD-NORMAL","ENSG00000006607",0.0180984193225533,-0.0199186104522588,0.0561154490973654,2.63920040024898,0.934895989432355,0.350207637739543,0.615849770249849,-5.62293560561156,"FARP2",45.6,14413,"NONE"
"8587","AD-NORMAL","ENSG00000167543",-0.0278911460362146,-0.080460562609057,0.0246782705366279,3.02329284527695,-1.04191918775233,0.297857218008516,0.569092418888616,-5.62309723291681,"TP53I13",63.48,4570,"NONE"
"8588","AD-NORMAL","ENSG00000080345",0.0202200504168424,-0.0153538521749586,0.0557939530086434,3.43881678131616,1.11622451406338,0.264760550132785,0.538448711577169,-5.6232468078771,"RIF1",38.04,18166,"NONE"
"8589","AD-NORMAL","ENSG00000141934",0.0470376558227117,-0.0562080091182092,0.150283320763633,2.39032954139848,0.894694315204666,0.371299389292113,0.634928052559617,-5.62368284359446,"PLPP2",54.93,7059,"NONE"
"8590","AD-NORMAL","ENSG00000010270",-0.019412841229431,-0.0523851929867633,0.0135595105279014,3.88643251114936,-1.15621876028036,0.248039169665018,0.521435187556494,-5.62392563923566,"STARD3NL",38.4,4348,"NONE"
"8591","AD-NORMAL","ENSG00000122483",0.0315472330823243,-0.0496663794562486,0.112760845620897,1.87948438452209,0.762839686229327,0.445850550357304,0.695962949649263,-5.62393299141247,"CCDC18",36.98,5633,"NONE"
"8592","AD-NORMAL","ENSG00000224592",-0.0407083209740735,-0.134364102080131,0.0529474601319836,2.29545761285563,-0.853590225554194,0.393663329979519,0.65335899677115,-5.62409230346602,"",49.83,684,"NONE"
"8593","AD-NORMAL","ENSG00000162129",0.0394992757678909,-0.0363813638889113,0.115379915424693,3.09340199564484,1.02225438706707,0.307061143121735,0.576514677488536,-5.62428967175669,"CLPB",45.92,4264,"NONE"
"8594","AD-NORMAL","ENSG00000132623",0.0194295076992044,-0.0517838079415237,0.0906428233399325,1.07452368713638,0.535798413710487,0.592290960529086,0.796362831153615,-5.62457334140883,"ANKEF1",37.26,5815,"NONE"
"8595","AD-NORMAL","ENSG00000197713",-0.0272944003248203,-0.0757114137151557,0.0211226130655151,3.43808795807477,-1.10707334427499,0.268693626342107,0.542050492903392,-5.62464783896479,"RPE",38.52,3522,"NONE"
"8596","AD-NORMAL","ENSG00000135423",-0.0305435566104424,-0.123991594755268,0.0629044815343829,1.60340080970467,-0.641874691048009,0.521192934451481,0.751551262721923,-5.62483100815113,"GLS2",47.05,4141,"NONE"
"8597","AD-NORMAL","ENSG00000229036",-0.0181503914578069,-0.0806441670923591,0.0443433841767452,1.16752380667635,-0.570361320382841,0.568640291543582,0.7817240160347,-5.62497362836854,"VDAC1P8",39.2,5136,"NONE"
"8598","AD-NORMAL","ENSG00000100068",0.0263817952544505,-0.0520465622820263,0.104810152790927,1.51467246020539,0.660590097251405,0.509121768863652,0.742564235678681,-5.62499367314909,"LRP5L",54.66,4555,"NONE"
"8599","AD-NORMAL","ENSG00000232611",0.0395417265602753,-0.0318817476876828,0.110965200808233,3.4946939877213,1.08721513694367,0.27736626724003,0.549751898468712,-5.62509827160003,"",42.76,3018,"NONE"
"8600","AD-NORMAL","ENSG00000049167",0.0192036485903975,-0.0262034875831249,0.0646107847639198,2.17604986268263,0.830539843767426,0.406554878520766,0.664855667956444,-5.62522884983068,"ERCC8",37.16,4847,"NONE"
"8601","AD-NORMAL","ENSG00000100294",-0.0323132489982019,-0.0916152862758704,0.0269887882794667,3.29112544910676,-1.07006915896931,0.285006595330005,0.557010139641622,-5.62524850032746,"MCAT",52.52,2388,"NONE"
"8602","AD-NORMAL","ENSG00000170365",0.0331074020170017,-0.0382422022262974,0.104457006260301,2.56345557099288,0.911243340320597,0.362523035174432,0.62775438781286,-5.62554641088768,"SMAD1",38.45,6058,"NONE"
"8603","AD-NORMAL","ENSG00000236859",0.0358617230628138,-0.0318835648831708,0.103607011008798,2.98912803211675,1.03956797684974,0.298947850938644,0.570588099646758,-5.62555973235163,"NIFK-AS1",44.09,2551,"NONE"
"8604","AD-NORMAL","ENSG00000067177",0.0365633903805879,-0.0383927531760698,0.111519533937246,2.65404986499672,0.957943860962348,0.338466264773321,0.605998284840077,-5.62558800412346,"PHKA1",37.87,6350,"NONE"
"8605","AD-NORMAL","ENSG00000233056",0.0293127923164354,-0.0544504841093317,0.113076068742202,1.7525056333903,0.687233573439182,0.492193774101039,0.730051398102835,-5.62564163288975,"ERVH48-1",50.59,2842,"NONE"
"8606","AD-NORMAL","ENSG00000169446",-0.0298847660804684,-0.0831629892973006,0.0233934571363638,3.42607378286296,-1.10154174762086,0.271090456748736,0.544313743831672,-5.62569604062265,"MMGT1",39.98,3738,"NONE"
"8607","AD-NORMAL","ENSG00000140157",-0.0368562428468575,-0.108702318464193,0.0349898327704779,2.98017451366284,-1.00741599803056,0.314129807995194,0.58354402790973,-5.62580912488239,"NIPA2",43.73,3505,"NONE"
"8608","AD-NORMAL","ENSG00000221986",-0.0414014437365129,-0.135641208698824,0.0528383212257987,2.35176509797379,-0.862744352616851,0.38861324546368,0.649254278865043,-5.62587919640402,"MYBPHL",49.85,1789,"NONE"
"8609","AD-NORMAL","ENSG00000076382",0.0346626018015703,-0.0336738127111458,0.102999016314286,2.85433044087274,0.996115741277521,0.319584393158857,0.588636694438686,-5.62623135138692,"SPAG5",46.5,5472,"NONE"
"8610","AD-NORMAL","ENSG00000132016",-0.0225490642965978,-0.0816410217146184,0.0365428931214229,1.89125339693734,-0.749378074533499,0.453914966122622,0.702185074178563,-5.62631033710271,"C19orf57",52.62,3840,"NONE"
"8611","AD-NORMAL","ENSG00000162383",0.0885700064912636,-0.247653409374456,0.424793422356983,0.769038690488008,0.517320339538136,0.605117958419867,0.804129955633921,-5.62655133252202,"SLC1A7",53.19,5407,"NONE"
"8612","AD-NORMAL","ENSG00000106244",-0.0165142934683491,-0.0447058995950578,0.0116773126583596,4.82167290886915,-1.15037917811244,0.250433378985196,0.524035069791248,-5.62665392676389,"PDAP1",54.05,2854,"NONE"
"8613","AD-NORMAL","ENSG00000091986",0.0485930727316373,-0.0961965786985509,0.193382724161825,1.52914871505709,0.659079301864813,0.510090733499979,0.742883558040488,-5.6267070220044,"CCDC80",40.28,13071,"NONE"
"8614","AD-NORMAL","ENSG00000198844",-0.0301834766088939,-0.119203837576031,0.0588368843582429,1.50746811523133,-0.665856653879721,0.505751579293007,0.739970172337224,-5.62670805898926,"ARHGEF15",55.26,5294,"NONE"
"8615","AD-NORMAL","ENSG00000122705",0.0163322960495913,-0.0127392607403734,0.045403852839556,5.75302313439293,1.10326486613974,0.270342263141334,0.544062933848335,-5.62671313651781,"CLTA",44.48,2515,"NONE"
"8616","AD-NORMAL","ENSG00000162222",-0.0203837324158842,-0.0555458057704192,0.0147783409386508,3.67442985010791,-1.1384397924452,0.255378716761835,0.528590292107675,-5.62676355032061,"TTC9C",47.12,2657,"NONE"
"8617","AD-NORMAL","ENSG00000034693",-0.0261238956820828,-0.0764786654868535,0.0242308741226878,2.98777350887006,-1.01882163653236,0.308686962882827,0.577961481269337,-5.62680784042454,"PEX3",35.11,2222,"NONE"
"8618","AD-NORMAL","ENSG00000179091",-0.0281015492224252,-0.0761714866931412,0.0199683882482907,4.85832956975031,-1.14804137265308,0.251396391080651,0.524797945352246,-5.6268917964927,"CYC1",63.31,1975,"NONE"
"8619","AD-NORMAL","ENSG00000102007",0.0538317564621198,-0.0549873558214567,0.162650868745696,2.74593078648856,0.97148076313184,0.33168960394919,0.600315525812802,-5.6272636245193,"PLP2",53.95,1279,"NONE"
"8620","AD-NORMAL","ENSG00000104368",-0.0514007957549923,-0.153343103664041,0.0505415121540564,2.83739713439869,-0.990184706915409,0.32247198682241,0.59166249534922,-5.6273176149078,"PLAT",48.79,6618,"NONE"
"8621","AD-NORMAL","ENSG00000104219",0.0361334453836015,-0.0301181280911852,0.102385018858388,3.20532625948752,1.07106051824827,0.284560991793886,0.556689511799808,-5.62754581093406,"ZDHHC2",38.28,6735,"NONE"
"8622","AD-NORMAL","ENSG00000248275",0.0478625251397693,-0.036916176321849,0.132641226601388,3.38499923935995,1.1086888520522,0.267996390456115,0.541522635602679,-5.6276697956389,"TRIM52-AS1",49.04,1316,"NONE"
"8623","AD-NORMAL","ENSG00000198276",0.0223319810341391,-0.0167508314452115,0.0614147935134898,3.51528366369405,1.12212767877585,0.262244637261074,0.535633300033372,-5.6279359149063,"UCKL1",62.54,3184,"NONE"
"8624","AD-NORMAL","ENSG00000114812",-0.0349520221046484,-0.101888981848727,0.0319849376394301,3.0456534327085,-1.02543268673263,0.305560913710605,0.57501108698631,-5.62802163165544,"VIPR1",52.67,7384,"NONE"
"8625","AD-NORMAL","ENSG00000111261",-0.0184345338249132,-0.0520957536580583,0.0152266860082318,3.22694777227488,-1.07548199214214,0.282579350421325,0.555169623377157,-5.62809428333538,"MANSC1",44.34,6015,"NONE"
"8626","AD-NORMAL","ENSG00000009413",0.0183536041804682,-0.0164668456383395,0.0531740539992759,3.02647366538143,1.03511313054764,0.301021595136965,0.572181450088107,-5.62810786695688,"REV3L",36.9,12425,"NONE"
"8627","AD-NORMAL","ENSG00000142279",-0.0284245188177458,-0.101982744130084,0.0451337064945922,1.9055378812758,-0.758861836002492,0.448224997407801,0.698279457678325,-5.62811389462318,"WTIP",54.97,13733,"NONE"
"8628","AD-NORMAL","ENSG00000070756",0.0269115913547413,-0.0196318420360192,0.0734550247455019,5.24533839132988,1.13548603175699,0.256612604683684,0.529740385590567,-5.62813316089861,"PABPC1",40.75,4752,"NONE"
"8629","AD-NORMAL","ENSG00000156384",-0.0365802433513189,-0.113503875871384,0.0403433891687464,2.58174000834592,-0.933872612936573,0.350734917224909,0.616430033975057,-5.62821093400739,"SFR1",37.96,1812,"NONE"
"8630","AD-NORMAL","ENSG00000146192",-0.0468474985261915,-0.19545109206001,0.101756095007627,1.37523422748132,-0.619095900234134,0.536081692929155,0.761986493635356,-5.62826393449626,"FGD2",53.53,10167,"NONE"
"8631","AD-NORMAL","ENSG00000105976",-0.0498280693258675,-0.173411630145929,0.073755491494194,2.13085805914513,-0.791797614702014,0.428782982646178,0.682768652543181,-5.62864978740947,"MET",39.03,7039,"NONE"
"8632","AD-NORMAL","ENSG00000173611",-0.0331498329329474,-0.0914673636667397,0.025167697800845,3.50124677133136,-1.11630546426216,0.264725936993228,0.53844841950146,-5.62869839851607,"SCAI",40.94,13014,"NONE"
"8633","AD-NORMAL","ENSG00000070961",0.0280989521216393,-0.0225614750456315,0.0787593792889101,5.85373825898961,1.08923631035504,0.276474925254868,0.549699952570095,-5.62888529902968,"ATP2B1",36.37,9493,"NONE"
"8634","AD-NORMAL","ENSG00000116221",-0.0255741364864965,-0.0692073888282081,0.018059115855215,4.08733438962614,-1.151023595123,0.250168378885074,0.523892469872529,-5.62890660919389,"MRPL37",48.9,2549,"NONE"
"8635","AD-NORMAL","ENSG00000187775",0.0251637898905672,-0.0484173900454821,0.0987449698266165,1.58962807241398,0.671599147179135,0.502090286046805,0.737607290867466,-5.62891175136898,"DNAH17",52.36,16108,"NONE"
"8636","AD-NORMAL","ENSG00000113811",-0.0300384083425982,-0.0814326192342422,0.0213558025490459,4.63538720040565,-1.14779293716191,0.251498881123612,0.524941745327625,-5.6289805913541,"SELENOK",40.23,2165,"NONE"
"8637","AD-NORMAL","ENSG00000265018",-0.112837388269988,-0.388777895893574,0.163103119353599,2.16396283815699,-0.803042259021007,0.42225953553112,0.677308982529274,-5.62911060668492,"AGAP12P",40.43,2400,"NONE"
"8638","AD-NORMAL","ENSG00000171566",-0.025119292990313,-0.0679238090652091,0.0176852230845831,3.88298101971946,-1.15244087503688,0.249586249443336,0.522926329094353,-5.62917897369216,"PLRG1",34.71,5049,"NONE"
"8639","AD-NORMAL","ENSG00000171094",0.0222167033420569,-0.0491276163384665,0.0935610230225804,1.39454639399963,0.61153462036155,0.541070951762753,0.765308704951645,-5.62939703267159,"ALK",43.51,6932,"NONE"
"8640","AD-NORMAL","ENSG00000148700",0.0458458143554012,-0.033627621665425,0.125319250376227,5.1165817986603,1.13286597943426,0.257710558670218,0.530464703780138,-5.62966905055715,"ADD3",38.65,6541,"NONE"
"8641","AD-NORMAL","ENSG00000164944",0.0156452537558436,-0.0135262145636202,0.0448167220753074,3.09117411816136,1.0532346915922,0.292645716713552,0.564369504488294,-5.62978171724891,"KIAA1429",38.74,10771,"NONE"
"8642","AD-NORMAL","ENSG00000165312",0.0295308961338212,-0.0278586144748627,0.0869204067425051,2.91259545984728,1.01052005795292,0.31264230136418,0.581999082975319,-5.62998116627588,"OTUD1",49.91,2933,"NONE"
"8643","AD-NORMAL","ENSG00000169783",-0.0405555605442078,-0.110192924172554,0.0290818030841386,4.99082817966131,-1.14369157253371,0.25319508947195,0.526040295336578,-5.63005613922272,"LINGO1",54.75,4902,"NONE"
"8644","AD-NORMAL","ENSG00000158234",-0.0231521694072809,-0.070719558694531,0.0244152198799691,2.71155144313886,-0.955835616062933,0.33952962953976,0.606702395680691,-5.63051856196205,"FAIM",40.46,4072,"NONE"
"8645","AD-NORMAL","ENSG00000196155",0.0206479393151037,-0.0701505427620868,0.111446421392294,0.700025513346381,0.446579682249575,0.655335261556875,0.834174716491195,-5.63054527190069,"PLEKHG4",59.77,7328,"NONE"
"8646","AD-NORMAL","ENSG00000198712",-0.0231396549130718,-0.109594336375825,0.0633150265496817,10.7966785884535,-0.525616749825986,0.599343357045877,0.800816233035125,-5.63056361792244,"MT-CO2",46.2,684,"NONE"
"8647","AD-NORMAL","ENSG00000141580",0.0208441924709719,-0.0148819315706717,0.0565703165126156,4.80417823700336,1.1457767528767,0.252331722345955,0.525625403278632,-5.63102900553757,"WDR45B",49.34,3542,"NONE"
"8648","AD-NORMAL","ENSG00000144908",0.0796375793943196,-0.0571217409607624,0.216396899749402,3.76359515403222,1.14356788558279,0.25324636666893,0.526040295336578,-5.63108979509216,"ALDH1L1",47.42,13712,"NONE"
"8649","AD-NORMAL","ENSG00000196843",0.0607669761385057,-0.0477268999580684,0.16926085223508,3.39327472901142,1.09992540720586,0.271793577968973,0.545087621190567,-5.6310899085112,"ARID5A",55.33,3565,"NONE"
"8650","AD-NORMAL","ENSG00000212978",0.0272337839834327,-0.0296929711136244,0.0841605390804898,2.62908287373386,0.93949049951604,0.347846600721957,0.61397872879974,-5.63116811858302,"",45.77,3109,"NONE"
"8651","AD-NORMAL","ENSG00000181626",0.0481919934493222,-0.102108150664888,0.198492137563532,1.28845924252217,0.629674821379859,0.529140447096824,0.757192435327787,-5.63128802519718,"ANKRD62",36.42,4812,"NONE"
"8652","AD-NORMAL","ENSG00000175352",-0.0515007347227661,-0.139696489393095,0.0366950199475633,4.10297769727268,-1.14674426698884,0.251931823430447,0.525424167397464,-5.63131805206414,"NRIP3",42.95,4123,"NONE"
"8653","AD-NORMAL","ENSG00000166788",-0.0189882729693092,-0.0601246402820217,0.0221480943434034,2.54555654404229,-0.906484458652315,0.365033345789923,0.629727873504625,-5.63143821634944,"SAAL1",39.77,3070,"NONE"
"8654","AD-NORMAL","ENSG00000127990",0.0311289320467396,-0.0220188771082266,0.0842767412017058,4.3100546687621,1.15021675093258,0.25050020402258,0.524035069791248,-5.63172854989538,"SGCE",35.25,2547,"NONE"
"8655","AD-NORMAL","ENSG00000116329",0.0419337900882231,-0.0470760897391602,0.130943669915606,2.69297873928264,0.925181064740259,0.355233428805027,0.620820448939109,-5.63187104786687,"OPRD1",50.14,9345,"NONE"
"8656","AD-NORMAL","ENSG00000255366",-0.0306693019865376,-0.0883218990173624,0.0269832950442871,3.12155355866424,-1.0446861810053,0.296577137820506,0.567549641277899,-5.63190881252571,"",41.23,2491,"NONE"
"8657","AD-NORMAL","ENSG00000136842",-0.043149967362293,-0.122682900911632,0.0363829661870459,3.33379517511521,-1.06545301695663,0.287087721138662,0.558820998362989,-5.632098679434,"TMOD1",46.76,3708,"NONE"
"8658","AD-NORMAL","ENSG00000171160",-0.0273981333760345,-0.0741836128101147,0.0193873460580457,4.26061355713807,-1.15003411803977,0.250575356905251,0.524035069791248,-5.63216251741909,"MORN4",46.51,2512,"NONE"
"8659","AD-NORMAL","ENSG00000278376",0.0350066660830575,-0.0445682996208383,0.114581631786953,2.34468927861538,0.863923177255773,0.387965806002364,0.648937383649604,-5.63261978369672,"",59.02,1884,"NONE"
"8660","AD-NORMAL","ENSG00000105085",0.0157169180289911,-0.0410156965599074,0.0724495326178897,1.15898836050754,0.544045750780405,0.58660652318547,0.793049788506968,-5.6326384711839,"MED26",52.52,5330,"NONE"
"8661","AD-NORMAL","ENSG00000127311",0.0295981178249318,-0.0834056457697884,0.142601881419652,1.04470384522023,0.514365723598128,0.607180497847078,0.805637183119783,-5.63265880879591,"HELB",39.01,13796,"NONE"
"8662","AD-NORMAL","ENSG00000177182",-0.0295054380701156,-0.120869169971713,0.0618582938314822,1.53096953584236,-0.634204135741869,0.526182661562438,0.755465908145256,-5.63272317271607,"CLVS1",39.85,7393,"NONE"
"8663","AD-NORMAL","ENSG00000152954",-0.0537674735514155,-0.146006939633767,0.0384719925309361,4.75606770716714,-1.14473163071305,0.252764196804258,0.525860369161409,-5.63289103379403,"NRSN1",40.3,4185,"NONE"
"8664","AD-NORMAL","ENSG00000258947",0.0243168105082063,-0.130647474277086,0.179281095293499,0.324440992878809,0.308159689478866,0.758064826827886,0.888285249409527,-5.63296662446637,"TUBB3",58.5,4430,"NONE"
"8665","AD-NORMAL","ENSG00000145569",0.0242957865421978,-0.042487792823872,0.0910793659082676,1.79611699703729,0.714433984043276,0.475229056683198,0.719308032567251,-5.63356282448154,"FAM105A",42.96,4074,"NONE"
"8666","AD-NORMAL","ENSG00000135317",-0.0172973035686912,-0.0470585334456399,0.0124639263082575,3.72198881894771,-1.14137502814752,0.254156668723206,0.527108513293308,-5.63364255649796,"SNX14",37.43,7105,"NONE"
"8667","AD-NORMAL","ENSG00000143951",-0.0208185920648361,-0.0748190508965512,0.0331818667668791,1.97371472518355,-0.757102602275543,0.449277406095053,0.698882077348549,-5.63376065402851,"WDPCP",37.72,11776,"NONE"
"8668","AD-NORMAL","ENSG00000261934",-0.0336257835123573,-0.145261190136118,0.0780096231114038,1.36022353776417,-0.591522525562713,0.554387017427938,0.773014335378186,-5.63377324565424,"PCDHGA9",45.5,4749,"NONE"
"8669","AD-NORMAL","ENSG00000256223",-0.0268736177046427,-0.0900538294634034,0.036306594054118,2.3049406596789,-0.835306557982395,0.403868449348452,0.662440638419298,-5.63395710439735,"ZNF10",40.03,5541,"NONE"
"8670","AD-NORMAL","ENSG00000273329",-0.021038052578809,-0.0798970373734119,0.037820932215794,1.69961568703983,-0.701929674077269,0.482987707645425,0.724481561468138,-5.63405559398865,"",46.42,7083,"NONE"
"8671","AD-NORMAL","ENSG00000235859",0.0312278038785285,-0.0244718899413417,0.0869274976983988,3.59347095833633,1.10100545016594,0.271323611876867,0.544459937300839,-5.63410937070607,"",47.57,1234,"NONE"
"8672","AD-NORMAL","ENSG00000025708",-0.0769939915842857,-0.285385362574722,0.131397379406151,1.80426698461009,-0.725567693055476,0.468378933364962,0.713252809328726,-5.63422746471649,"TYMP",64.53,3320,"NONE"
"8673","AD-NORMAL","ENSG00000173281",0.0308728158097496,-0.0746341852217668,0.136379816841266,1.1824361332159,0.574639924961783,0.565744294711611,0.779457719852715,-5.63448883615624,"PPP1R3B",46.01,5776,"NONE"
"8674","AD-NORMAL","ENSG00000197774",-0.0259897123447095,-0.0796000706651918,0.0276206459757728,2.66806598970559,-0.952036493876965,0.341451261440063,0.608277119656497,-5.63456892089056,"EME2",64.06,6909,"NONE"
"8675","AD-NORMAL","ENSG00000107021",0.0184882845852634,-0.0131841067623183,0.0501606759328452,4.36678014600169,1.14634831258572,0.252095428169514,0.525625024484247,-5.63463966124143,"TBC1D13",52.07,3982,"NONE"
"8676","AD-NORMAL","ENSG00000235711",-0.0394251813837174,-0.155354628767024,0.0765042659995889,1.64005764609884,-0.667852825833555,0.504477266644284,0.739169173239331,-5.63466586246932,"ANKRD34C",41.63,4951,"NONE"
"8677","AD-NORMAL","ENSG00000214783",-0.0174995086048328,-0.105198203034786,0.0701991858251203,0.624498985577037,-0.391862368455861,0.695295214451326,0.85413703562002,-5.63470633332609,"",51.23,6492,"NONE"
"8678","AD-NORMAL","ENSG00000105270",-0.0270223907857163,-0.0764078202460172,0.0223630386745845,6.01424573182829,-1.07454787333519,0.282997225860259,0.555224775830584,-5.63480328491848,"CLIP3",52.71,3772,"NONE"
"8679","AD-NORMAL","ENSG00000127152",0.032948811763764,-0.0434394835765297,0.109337107104058,2.33758774478542,0.847059216440747,0.397290542524713,0.657005670630801,-5.63483581536859,"BCL11B",50.77,7855,"NONE"
"8680","AD-NORMAL","ENSG00000039523",-0.0154130713728842,-0.0417460289798893,0.0109198862341209,4.07724425594875,-1.14945078978622,0.250815500398575,0.524135588011327,-5.63506940971329,"FAM65A",57.05,6729,"NONE"
"8681","AD-NORMAL","ENSG00000099284",0.0257444574090009,-0.0200959801874224,0.0715848950054242,3.41974359491349,1.10289920016648,0.270500919850783,0.544101837366609,-5.63560063962826,"H2AFY2",45.79,1980,"NONE"
"8682","AD-NORMAL","ENSG00000107960",-0.0327680016071321,-0.0950197872998214,0.0294837840855572,3.12686690457037,-1.03371061519546,0.301676453597093,0.572181450088107,-5.63597865330103,"STN1",41.91,1617,"NONE"
"8683","AD-NORMAL","ENSG00000115761",0.0185958703702482,-0.0172219847699105,0.054413725510407,3.01139077426938,1.01957168956815,0.308331236403758,0.577537092045773,-5.63601253007316,"NOL10",40.73,3824,"NONE"
"8684","AD-NORMAL","ENSG00000165733",0.0184874347497179,-0.0136412241059789,0.0506160936054148,3.65245825350449,1.13001677471589,0.258908243591869,0.532298719814239,-5.63626594539852,"BMS1",40.62,7753,"NONE"
"8685","AD-NORMAL","ENSG00000105255",0.0334697193992302,-0.0240563531036663,0.0909957919021266,4.69968729612831,1.14258411148776,0.253654470432898,0.526345989355528,-5.63643438040838,"FSD1",54.71,3111,"NONE"
"8686","AD-NORMAL","ENSG00000241945",-0.0087004031856619,-0.486209041727702,0.468808235356379,-0.389197436970644,-0.0357815359855569,0.971468128478995,0.988471952092904,-5.63654398876942,"PWP2",56.95,6922,"NONE"
"8687","AD-NORMAL","ENSG00000110011",-0.0220882477581488,-0.0619154265485112,0.0177389310322137,3.31384353882519,-1.0891371072312,0.2765186283188,0.549699952570095,-5.63685958395761,"DNAJC4",58.22,2807,"NONE"
"8688","AD-NORMAL","ENSG00000101166",0.0261474631739174,-0.0190875088879272,0.0713824352357619,3.74825079568107,1.13515735416503,0.256750160794153,0.529814301422121,-5.63687362073196,"PRELID3B",40.89,2977,"NONE"
