GeneID	RNAseq wt_1	RNAseq wt_2	RNAseq wt_3	RNAseq APP_1	RNAseq APP_2	RNAseq APP_3	RNAseq PSEN_1	RNAseq PSEN_2	RNAseq PSEN_3	RNAseq APP/PSEN1_1	RNAseq APP/PSEN1_2	RNAseq APP/PSEN1_3
ENSG00000011021	527	639	646	1156	908	997	957	1491	847	393	732	617
ENSG00000242349	1	1	1	0	1	4	3	3	5	0	1	4
ENSG00000175206	1	0	0	1	0	0	1	0	0	1	1	0
ENSG00000120937	1	0	0	1	0	0	2	3	0	0	3	3
ENSG00000224904	3	1	0	0	1	2	1	2	0	0	1	9
ENSG00000199347	181	140	144	311	177	235	286	302	183	95	264	133
ENSG00000201801	12	17	21	15	11	8	19	33	17	14	17	20
ENSG00000116685	384	437	434	504	353	511	396	616	365	189	367	319
ENSG00000083444	121	151	155	357	267	301	128	199	111	81	154	119
ENSG00000116688	2592	3123	2928	3165	2409	3014	3708	5232	3174	1638	2901	2374
ENSG00000270914	0	0	0	0	0	0	0	0	0	2	1	0
ENSG00000116691	350	393	391	489	349	522	345	524	372	188	472	384
ENSG00000202461	4	0	2	2	2	0	2	2	2	1	3	0
ENSG00000243539	0	0	0	1	0	1	1	0	1	0	0	0
ENSG00000120949	0	1	1	3	1	0	1	4	0	2	2	4
ENSG00000201135	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227875	0	0	0	0	0	0	0	0	0	0	2	1
ENSG00000028137	0	0	0	4	2	1	1	0	0	2	3	2
ENSG00000263676	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225196	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252969	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048707	2256	2595	2740	3701	3319	3296	3482	5126	3066	1969	4185	3454
ENSG00000239149	1	4	0	2	1	2	0	1	5	1	3	6
ENSG00000229484	1	0	2	0	0	0	1	1	0	0	0	1
ENSG00000162496	24	20	29	94	85	77	33	37	17	28	59	57
ENSG00000221340	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272482	0	0	1	4	5	6	1	2	0	1	3	5
ENSG00000204518	0	0	0	0	0	0	0	0	0	0	1	3
ENSG00000226166	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188984	0	0	1	0	0	0	1	1	3	0	3	4
ENSG00000238771	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157330	2	5	6	20	6	15	2	5	1	8	9	5
ENSG00000116726	0	0	1	1	0	1	0	0	0	0	0	0
ENSG00000116721	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000228338	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000204513	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000231103	0	0	0	0	0	0	0	0	0	0	2	2
ENSG00000179172	8	1	3	6	3	0	1	11	2	4	2	5
ENSG00000120952	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000243073	0	1	0	0	0	0	0	0	0	0	2	1
ENSG00000187545	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000204510	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000207434	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234064	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232423	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000250894	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204508	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239810	0	2	0	0	0	0	1	0	0	0	0	2
ENSG00000270601	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250113	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000204505	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233336	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229978	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236179	0	0	0	0	0	0	0	2	0	0	0	1
ENSG00000179412	0	0	0	1	0	0	0	1	1	0	2	3
ENSG00000224199	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000229571	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000204503	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233394	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204502	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231219	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000207511	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182330	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237700	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204501	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228229	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000204495	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204491	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204488	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204486	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204485	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224581	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157358	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204481	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204480	0	0	0	0	0	0	0	0	0	0	1	2
ENSG00000204479	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000204478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162494	1	0	0	0	0	0	0	0	0	0	2	1
ENSG00000259961	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215909	0	0	0	0	0	2	0	3	0	0	0	0
ENSG00000162493	46	30	44	117	91	110	0	1	5	25	72	46
ENSG00000222952	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266358	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237445	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000253085	0	0	0	0	0	0	0	0	2	0	1	1
ENSG00000116731	687	801	859	1309	1144	1121	1073	1496	822	628	1157	820
ENSG00000252151	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000231606	1	1	1	2	3	3	1	0	2	1	4	4
ENSG00000234593	0	1	3	0	1	1	1	3	0	0	0	3
ENSG00000189337	627	665	733	1178	905	1032	664	898	540	154	299	223
ENSG00000235829	7	10	13	12	12	11	4	6	5	3	8	2
ENSG00000175147	8	20	4	15	17	13	0	10	5	2	9	4
ENSG00000171729	32	51	39	74	36	56	21	35	26	10	23	12
ENSG00000204464	0	2	0	0	3	3	0	0	1	1	2	0
ENSG00000215720	1	0	1	1	0	0	0	0	0	0	1	2
ENSG00000142621	9	10	6	29	20	28	6	9	3	5	20	13
ENSG00000233485	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000236045	0	0	0	0	0	0	0	0	2	0	0	1
ENSG00000228140	1	5	1	3	1	2	4	2	2	4	10	7
ENSG00000142634	137	103	123	182	161	189	114	159	101	66	121	108
ENSG00000162438	1	2	4	3	2	1	3	4	1	3	5	9
ENSG00000142615	2	1	6	5	7	0	3	8	3	2	4	5
ENSG00000215704	4	4	12	11	8	16	7	11	8	11	7	9
ENSG00000132906	127	126	107	155	133	169	108	152	98	74	147	128
ENSG00000116138	610	678	644	773	653	673	746	1052	668	434	839	705
ENSG00000251866	1	1	2	1	2	5	1	1	1	2	1	1
ENSG00000272510	2	2	0	3	3	1	1	4	4	0	1	0
ENSG00000116771	3	5	5	13	14	5	4	16	3	7	4	12
ENSG00000237301	4	2	9	5	5	8	7	9	10	6	17	13
ENSG00000235084	8	5	11	22	5	16	13	11	10	12	21	6
ENSG00000252417	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236500	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197312	252	289	289	472	418	368	332	456	267	224	422	356
ENSG00000215695	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271742	1	0	0	0	0	0	0	1	0	2	1	1
ENSG00000116786	658	756	773	916	711	972	814	1116	664	455	847	763
ENSG00000264048	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237938	6	8	5	4	5	6	3	9	6	4	7	5
ENSG00000162461	26	30	16	15	13	21	34	48	25	18	34	22
ENSG00000224459	1	1	0	0	0	0	0	3	0	2	3	2
ENSG00000162460	2	1	0	1	0	0	3	2	1	3	1	1
ENSG00000162458	362	440	403	537	387	551	555	769	508	294	532	452
ENSG00000224321	5	4	7	23	8	15	8	9	9	9	19	10
ENSG00000233954	281	316	267	356	231	356	403	522	363	212	425	323
ENSG00000178715	2	11	13	17	15	10	7	18	11	13	17	11
ENSG00000179743	139	147	131	148	100	125	126	223	138	98	209	158
ENSG00000065526	979	1047	1264	1754	1846	1427	1502	2276	1337	887	1827	1232
ENSG00000238818	0	1	0	0	1	0	0	0	1	0	0	0
ENSG00000270620	2	1	0	0	5	6	2	4	1	1	0	1
ENSG00000116809	524	600	544	534	371	543	568	710	481	343	610	549
ENSG00000234607	0	2	0	0	1	2	0	2	1	0	2	2
ENSG00000231353	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224966	0	0	0	0	0	0	0	0	0	0	1	3
ENSG00000183888	0	0	0	1	1	0	0	0	0	0	1	1
ENSG00000233078	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173641	3	1	1	1	1	2	3	8	5	2	7	6
ENSG00000186510	0	1	1	1	0	2	1	3	2	1	1	9
ENSG00000232456	12	15	9	20	15	15	25	39	21	12	16	6
ENSG00000184908	7	9	6	10	13	12	17	15	7	6	11	10
ENSG00000185519	104	108	115	171	115	184	178	272	169	78	125	95
ENSG00000142627	18	27	21	49	45	57	8	8	6	13	27	27
ENSG00000227959	1	0	1	0	3	0	1	0	0	0	0	3
ENSG00000224621	0	0	0	0	0	0	0	1	0	0	1	1
ENSG00000234166	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142632	3	2	2	3	3	6	8	6	3	5	8	4
ENSG00000237276	4	3	2	4	5	11	2	5	1	6	6	9
ENSG00000204377	13	23	23	41	23	36	25	36	18	6	16	26
ENSG00000132881	84	64	95	132	101	146	96	121	92	40	102	88
ENSG00000233929	5	3	4	5	3	0	5	3	1	2	3	2
ENSG00000037637	1095	1175	1187	1705	1325	1592	1286	1717	1107	791	1559	1255
ENSG00000055070	210	260	223	344	256	379	278	380	239	189	336	249
ENSG00000226457	2	7	3	7	3	7	5	4	7	7	8	6
ENSG00000187144	8	8	10	4	8	3	6	10	10	7	15	13
ENSG00000157191	276	316	308	375	290	370	275	385	275	183	311	325
ENSG00000226029	48	55	55	45	39	39	44	56	32	27	54	44
ENSG00000080947	183	189	205	166	135	127	180	265	186	146	237	216
ENSG00000206652	205	237	239	172	112	161	260	298	190	328	557	489
ENSG00000261135	74	97	68	64	45	46	76	101	69	82	125	86
ENSG00000224174	5	2	0	1	0	4	5	5	0	1	3	1
ENSG00000233421	14	13	5	41	29	46	11	16	9	7	13	6
ENSG00000268674	0	0	1	0	2	1	1	0	0	0	2	0
ENSG00000225710	9	10	6	14	7	10	18	33	19	4	20	4
ENSG00000266584	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219481	1514	1690	1739	2222	1921	1892	1663	2537	1440	985	1979	1649
ENSG00000271732	3	5	1	0	4	0	4	6	3	0	0	2
ENSG00000215908	485	518	482	518	385	530	594	741	537	272	576	489
ENSG00000186301	28	23	27	18	17	18	31	32	14	28	48	23
ENSG00000207513	9	17	10	8	6	3	6	12	8	12	10	15
ENSG00000237847	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000264742	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236698	11	16	9	19	12	18	22	26	24	6	23	8
ENSG00000268869	2	8	2	7	4	3	7	7	4	7	3	8
ENSG00000268991	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000058453	158	154	199	265	201	236	212	259	218	120	237	231
ENSG00000207389	15	21	11	7	11	9	8	23	14	18	53	34
ENSG00000227684	1	1	1	0	2	0	1	1	2	0	2	0
ENSG00000186715	19	26	14	14	14	15	20	33	25	24	38	27
ENSG00000223643	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000230239	0	1	0	2	2	2	2	1	0	0	1	1
ENSG00000263811	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228549	18	17	19	74	43	85	22	26	18	6	10	8
ENSG00000238142	0	0	0	2	0	3	5	0	1	0	2	1
ENSG00000235241	0	1	1	0	0	1	1	1	0	0	0	0
ENSG00000207005	48	49	35	42	22	32	44	57	28	75	105	112
ENSG00000272426	9	9	18	3	8	3	16	24	11	13	30	19
ENSG00000117122	30	22	32	199	121	163	28	47	33	24	29	18
ENSG00000226526	0	1	0	6	0	5	0	3	1	3	0	0
ENSG00000159363	875	928	978	2498	1862	2345	1667	2313	1345	675	1047	816
ENSG00000117118	957	1143	1027	1020	753	952	1392	2002	1208	567	1064	903
ENSG00000117115	17	17	20	121	113	116	12	16	9	20	30	27
ENSG00000252180	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204362	1	1	0	0	0	0	0	0	0	1	2	5
ENSG00000142623	1	0	0	3	3	5	3	3	2	2	2	10
ENSG00000142619	0	0	0	0	0	0	1	0	0	0	0	2
ENSG00000266634	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000159339	0	0	0	0	0	0	0	0	0	0	3	1
ENSG00000269468	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256049	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000227751	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179051	200	206	219	373	316	380	239	348	219	257	487	460
ENSG00000266727	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239020	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000074964	743	793	771	1276	913	1273	855	1245	819	602	1109	924
ENSG00000236648	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000117148	0	1	0	0	1	0	1	2	1	0	1	1
ENSG00000261781	0	1	0	0	1	0	0	0	0	1	3	2
ENSG00000117154	489	553	510	508	367	444	190	271	167	133	250	161
ENSG00000230035	0	4	1	1	5	2	1	1	0	1	1	0
ENSG00000225387	2	0	1	2	1	0	0	0	0	0	1	0
ENSG00000179023	0	0	1	2	3	4	0	1	0	0	2	0
ENSG00000235282	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000009709	1	0	5	2	4	3	1	6	0	1	1	2
ENSG00000179002	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000255275	0	0	0	1	0	0	0	2	0	1	1	1
ENSG00000159423	64	65	74	75	52	89	31	57	38	24	65	43
ENSG00000265606	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221662	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000169991	333	348	380	403	297	387	331	511	336	138	253	187
ENSG00000272084	13	17	18	18	9	7	12	13	10	8	20	13
ENSG00000127481	4078	4515	5085	6527	6106	5778	5583	8141	4899	3505	6463	4807
ENSG00000266098	3	2	2	0	0	2	1	1	1	1	0	1
ENSG00000230424	3	3	3	3	2	9	6	3	8	3	3	6
ENSG00000127463	1265	1476	1595	2246	1828	2102	1628	2168	1437	945	1785	1496
ENSG00000053372	453	553	446	491	416	514	517	681	423	297	551	466
ENSG00000211454	17	14	22	20	8	15	10	35	13	9	18	16
ENSG00000162482	16	13	21	17	13	15	10	25	10	9	14	10
ENSG00000270728	21	18	13	37	26	27	23	23	21	11	15	11
ENSG00000053371	220	224	204	316	241	348	230	339	200	132	260	175
ENSG00000200403	1	4	2	4	2	2	2	3	1	2	2	1
ENSG00000040487	180	201	219	239	167	215	234	317	218	142	223	184
ENSG00000265192	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000077549	711	785	693	806	626	717	703	942	504	551	930	815
ENSG00000240490	1	1	0	0	1	0	0	1	0	1	1	1
ENSG00000201609	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000239027	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000235185	2	2	3	1	1	3	1	1	3	4	1	4
ENSG00000270136	1	0	3	0	0	1	1	2	1	0	0	4
ENSG00000173436	200	189	180	162	144	147	288	345	222	91	233	189
ENSG00000226396	9	8	14	25	24	10	14	15	10	15	23	14
ENSG00000158747	215	276	258	169	140	163	289	435	246	138	243	205
ENSG00000158748	10	9	7	2	1	8	24	45	29	23	40	34
ENSG00000162542	7	5	8	2	7	8	20	39	9	15	34	23
ENSG00000178828	0	0	0	0	1	0	0	0	0	2	0	0
ENSG00000235434	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169914	427	467	448	636	451	576	655	916	600	323	741	649
ENSG00000188784	2	0	1	0	1	0	1	2	0	0	0	1
ENSG00000242688	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000188257	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000127472	8	8	6	4	3	3	0	1	0	0	4	4
ENSG00000117215	0	0	0	4	0	1	0	0	0	1	1	0
ENSG00000158786	1	1	2	0	2	2	0	0	0	0	2	6
ENSG00000227066	0	0	0	0	0	0	0	1	0	0	2	4
ENSG00000187980	0	0	0	1	0	2	0	0	0	1	2	1
ENSG00000225986	2	0	1	6	4	6	0	0	1	0	2	4
ENSG00000162543	41	39	37	165	147	171	13	16	13	15	22	21
ENSG00000228105	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158816	12	13	21	212	179	173	17	31	22	13	26	29
ENSG00000226664	0	0	0	2	0	4	0	0	0	0	2	0
ENSG00000236963	1	5	1	1	0	0	4	0	1	3	3	9
ENSG00000226487	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000162545	911	947	937	847	663	710	904	1291	798	580	1124	877
ENSG00000090432	391	415	432	627	422	613	476	629	395	241	431	437
ENSG00000215520	0	2	1	0	4	1	0	2	0	0	2	1
ENSG00000183114	116	141	117	223	140	220	206	302	168	96	188	165
ENSG00000158825	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000158828	747	818	812	1159	735	1173	837	1237	781	394	809	645
ENSG00000117242	66	63	64	54	49	42	66	75	41	18	59	38
ENSG00000257033	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244038	1642	2011	1911	2216	1665	2156	1888	2665	1711	1066	2018	1682
ENSG00000117245	393	421	370	430	334	429	644	857	551	281	482	393
ENSG00000235432	0	3	3	2	2	0	2	4	0	2	2	4
ENSG00000189410	190	192	197	271	208	286	264	314	198	159	369	349
ENSG00000233069	0	0	0	1	0	1	0	1	0	2	3	4
ENSG00000127483	2629	2803	2875	3535	2763	3121	3166	4645	2806	1624	3181	2511
ENSG00000203394	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000075151	1993	2290	2305	3370	2811	2581	2759	4272	2334	1634	3619	3037
ENSG00000251914	0	1	0	1	0	1	0	3	1	0	4	2
ENSG00000221808	2	1	0	0	0	0	1	2	2	4	2	5
ENSG00000233072	2	3	4	1	6	3	1	3	3	0	7	6
ENSG00000236073	1	0	1	0	1	0	0	4	0	1	6	1
ENSG00000235112	5	8	6	5	8	2	3	3	5	5	2	4
ENSG00000266867	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117298	177	212	239	347	290	303	372	583	366	190	302	240
ENSG00000236936	1	3	5	4	5	5	9	5	1	1	3	5
ENSG00000231105	6	2	5	3	5	3	8	8	5	3	15	8
ENSG00000236216	1	0	0	1	2	0	1	0	0	3	0	3
ENSG00000228823	0	6	3	3	2	3	0	3	2	0	2	1
ENSG00000236009	0	0	1	0	0	0	0	0	0	0	0	1
ENSG00000227001	14	31	18	28	29	30	36	34	23	21	29	26
ENSG00000187952	11	11	11	34	11	21	15	24	13	14	22	3
ENSG00000186543	0	0	1	0	0	1	0	0	2	1	0	3
ENSG00000142794	185	194	193	282	224	268	203	288	164	139	286	236
ENSG00000176378	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162551	25	14	20	27	20	23	40	43	46	18	34	15
ENSG00000233431	0	0	3	0	1	1	1	2	0	0	1	2
ENSG00000221781	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000076864	614	675	675	998	837	909	1463	1986	1186	694	1110	901
ENSG00000090686	621	704	728	1019	955	836	844	1280	794	607	1231	1046
ENSG00000231978	0	2	0	2	0	1	0	2	0	2	1	0
ENSG00000187942	0	2	0	0	1	1	1	0	1	1	0	0
ENSG00000142798	9	11	7	56	64	38	6	15	9	20	27	31
ENSG00000232037	1	0	0	1	1	0	0	0	1	0	0	0
ENSG00000219073	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000264385	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263991	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000201919	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000142789	0	0	0	0	1	0	1	0	0	1	1	1
ENSG00000263582	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263929	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201273	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000228397	6	11	5	8	5	8	5	12	10	8	10	9
ENSG00000218510	162	183	186	212	133	180	181	240	141	123	201	178
ENSG00000070831	5117	5536	5378	7699	5962	7511	6928	9403	5775	3378	6344	5971
ENSG00000230068	9	6	5	4	4	7	6	6	5	6	7	12
ENSG00000271428	2	4	9	4	10	15	10	9	8	6	9	8
ENSG00000271840	21	16	22	12	14	12	17	31	14	10	19	17
ENSG00000162552	287	335	298	798	569	717	406	507	335	165	334	245
ENSG00000266564	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234397	2	1	1	2	1	0	2	0	0	0	1	0
ENSG00000184677	804	890	911	882	636	736	875	1248	726	492	928	773
ENSG00000237200	5	5	5	2	5	3	5	6	4	5	3	2
ENSG00000070886	208	220	246	334	210	307	323	540	294	393	582	498
ENSG00000173372	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000159189	0	0	0	1	0	0	1	1	0	0	0	0
ENSG00000173369	0	0	0	0	0	1	0	0	0	1	1	4
ENSG00000133216	760	794	837	1968	1489	1916	1102	1579	973	582	1070	759
ENSG00000265422	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000216157	0	0	0	1	0	0	1	0	0	0	0	0
ENSG00000225952	3	0	2	2	3	4	0	1	2	1	5	3
ENSG00000264014	1	0	0	0	1	1	0	1	0	0	1	0
ENSG00000272796	232	272	268	463	409	460	518	769	416	218	356	257
ENSG00000215906	1	0	0	0	0	0	0	0	1	0	0	1
ENSG00000227868	3	2	2	1	0	0	0	7	4	4	5	2
ENSG00000004487	4272	4544	4219	5382	4141	4964	4738	6323	3995	3063	5660	4772
ENSG00000240553	15	5	13	15	8	7	9	13	6	20	34	25
ENSG00000263793	0	0	0	0	0	0	1	0	2	0	1	3
ENSG00000266802	1	0	0	2	0	3	2	1	0	2	1	2
ENSG00000169641	529	627	595	507	445	454	979	1290	796	416	754	680
ENSG00000229010	1	1	6	0	0	2	6	1	3	3	7	5
ENSG00000206935	0	1	1	1	1	0	0	1	1	1	1	1
ENSG00000252578	0	1	0	0	0	0	2	2	2	0	4	3
ENSG00000179546	10	6	9	7	1	7	17	31	6	4	7	1
ENSG00000215381	0	1	1	0	1	2	0	0	2	3	1	1
ENSG00000261326	107	129	156	120	129	97	100	190	100	81	197	193
ENSG00000125944	1863	2147	2095	2502	2162	2135	2545	3639	2214	1143	2611	2320
ENSG00000125945	1423	1480	1523	1832	1365	1637	1581	2058	1331	842	1661	1372
ENSG00000249087	132	157	159	176	146	157	158	250	132	129	229	168
ENSG00000201405	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271420	1	0	0	1	0	0	0	1	2	0	1	2
ENSG00000204219	6	15	4	37	22	30	17	19	15	10	16	23
ENSG00000232482	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000088280	153	161	165	372	342	401	138	201	162	116	239	178
ENSG00000007968	1	2	1	6	3	6	1	1	1	7	11	12
ENSG00000235052	0	0	0	1	1	1	0	0	0	1	0	0
ENSG00000117318	14	6	11	718	500	751	2	1	4	2	3	3
ENSG00000197880	0	0	0	1	0	0	0	2	1	0	1	1
ENSG00000229239	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000142676	4219	4747	4119	7700	5666	7514	5008	6578	4156	4614	8541	7174
ENSG00000203589	0	0	2	2	1	1	1	7	2	1	2	6
ENSG00000244609	0	0	0	0	0	0	0	3	1	0	1	0
ENSG00000011007	816	882	838	1182	924	1014	1029	1338	829	526	1015	745
ENSG00000236810	14	13	11	13	9	15	17	29	13	13	23	37
ENSG00000057757	1727	1968	1804	2846	2054	2622	1913	2560	1653	867	1719	1397
ENSG00000011009	582	651	626	732	478	679	841	1141	661	343	590	468
ENSG00000117308	336	403	383	509	301	489	523	682	457	217	421	360
ENSG00000117305	207	252	267	549	358	475	323	369	238	187	348	297
ENSG00000179163	336	361	342	608	442	545	505	662	421	209	407	347
ENSG00000188822	0	0	0	0	1	3	0	1	0	0	1	1
ENSG00000264347	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238538	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000229106	8	12	8	9	7	10	13	18	14	5	11	4
ENSG00000232557	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000264926	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230228	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189266	2	3	6	2	2	4	2	3	4	3	3	6
ENSG00000188529	75	87	90	82	82	70	82	118	81	54	88	89
ENSG00000215905	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225315	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142661	2	0	1	2	0	0	0	2	1	0	1	6
ENSG00000230703	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000142677	0	0	0	0	0	0	0	0	0	0	6	2
ENSG00000185436	28	35	27	34	14	16	51	57	30	18	44	38
ENSG00000230023	0	1	1	0	0	0	1	1	0	0	3	0
ENSG00000221032	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000266511	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232298	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000158055	2	4	6	8	7	8	1	3	1	2	10	8
ENSG00000001460	66	75	89	547	376	500	93	148	70	72	132	101
ENSG00000001461	605	728	800	1348	1079	1137	1011	1385	873	431	807	603
ENSG00000117602	733	824	837	1924	1514	1815	1081	1546	953	414	942	780
ENSG00000266551	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264443	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000184454	2	4	3	0	0	0	1	2	0	0	0	1
ENSG00000227312	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000239106	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000133226	594	673	639	935	768	671	711	1059	536	480	938	718
ENSG00000238986	1	0	1	0	1	1	1	0	1	0	2	0
ENSG00000169504	1051	1301	1214	2345	1921	1991	1574	2139	1242	740	1686	1474
ENSG00000238482	0	0	1	1	0	0	1	4	1	1	1	0
ENSG00000020633	0	0	0	0	0	1	0	1	0	1	4	0
ENSG00000229162	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261025	1	0	0	0	0	0	0	0	0	3	2	6
ENSG00000264371	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233755	0	0	0	0	0	0	0	1	1	0	1	2
ENSG00000233419	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000231953	0	0	0	1	1	0	0	0	0	0	0	1
ENSG00000117614	229	247	267	425	332	355	313	458	312	176	359	334
ENSG00000117616	582	732	704	699	610	621	1027	1505	860	382	751	765
ENSG00000272432	5	5	3	4	3	1	6	5	5	5	5	6
ENSG00000261349	26	27	33	33	35	29	31	32	28	18	31	47
