ID	Name	Length	G2B2_1	G2B2_2	G2B2_3	I45F_1	I45F_2	I45F_3	logFC	logCPM	PValue	FDR
ENSG00000115762	PLEKHB2	7128	174.369956408575	177.038949677482	180.674594049019	154.946114414907	171.836935824879	170.900123508577	-0.0967728884797893	7.29645840525444	0.312941129343679	0.512460842617747
ENSG00000133026	MYH10	10721	283.342708023417	272.267883063137	283.766938833904	275.198906915366	265.292111448937	244.403654590606	-0.0967777428168364	8.08418426188146	0.366769524444444	0.566862059590593
ENSG00000135847	NA	2344	50.0813827384132	51.2122922904471	50.0208264747067	41.8928383418083	48.6040742218599	51.0817173572467	-0.0967803783248515	5.47947469543986	0.395098302178697	0.594297545431317
ENSG00000125912	NCLN	4495	63.5674384419913	61.5195764349802	58.068341144139	59.7872885924188	52.8492401981996	58.4379554559286	-0.0967933415962439	5.84182506150443	0.293786173226334	0.490506077670152
ENSG00000260038	RP11-407G23.4	356	0.948767737940168	0.648256864436039	0.946766431697918	1.04340817787816	0.369144867507797	0.941598476631276	-0.096837611468496	-0.0662136558140249	0.856788410234502	0.938217237884967
ENSG00000109089	CDR2L	3531	19.3142003794963	20.5497426026225	20.3554782815052	19.0421992462765	18.088098507882	19.1850689613622	-0.096846591990371	4.08679208335943	0.419336743114747	0.617546414364011
ENSG00000159363	ATP13A2	5427	82.4072549525175	88.551887681963	89.2064371199816	86.9680716261449	80.8427259842075	75.445577940081	-0.0969167923121633	6.34673997917727	0.315043655336702	0.514734587115647
ENSG00000230797	YY2	2740	1.01653686207875	0.972385296654059	0.736373891320603	0.939067360090347	0.984386313354125	0.588499047894548	-0.0969253896342553	0.112845433546848	0.77830309218312	0.892461108363791
ENSG00000224843	LINC00240	6666	4.06614744831501	3.82471550017263	4.41824334792362	3.39107657810403	3.3838279521548	4.76684228794583	-0.0969432807830626	1.96961560224913	0.699296176838017	0.841415781971753
ENSG00000213639	PPP1CB	5895	733.939614420859	737.003229177333	743.579835828526	642.635096755161	695.468930384689	732.387065104764	-0.0970851766315791	9.37830815244973	0.302671040963688	0.501560581443746
ENSG00000184384	MAML2	7101	101.992531828568	95.423410444985	100.357241759979	102.827875929893	96.5929069978735	78.9177223226588	-0.09714935747206	6.58107224486557	0.479026576351018	0.672695543276564
ENSG00000138035	PNPT1	6686	72.7840393248386	74.2902366643701	71.0074823773439	58.5873691878589	66.1384554284803	79.2119718466061	-0.0971890516998558	5.96817422793307	0.388753928213288	0.589008485285833
ENSG00000170037	CNTROB	5861	36.6630961589736	39.6733201034856	37.5550684573508	37.4061831769322	34.0843760998866	34.8979935401467	-0.0972892130742033	5.19565108075802	0.319102132626992	0.51883016064348
ENSG00000021574	SPAST	5735	99.7561507319948	94.9048049534362	97.3591480596026	99.1237768984256	94.5626102265806	79.2119718466061	-0.0973012423878799	6.60137473005175	0.341701137518175	0.54259421570852
ENSG00000260978	RP11-73C9.1	564	1.82976635174175	2.39855039841335	1.94613099849017	2.24332758243805	1.78420019295435	1.70664723889419	-0.0974909518901705	1.22507803039022	0.742382462011249	0.869311710005404
ENSG00000168243	GNG4	6812	33.2068708279059	34.2927881286665	37.9758535381054	35.5280484567515	37.0990591845336	26.011657916939	-0.0975168110797189	4.8835552768068	0.503248986617967	0.692579375461593
ENSG00000006468	ETV1	14077	285.240243499298	298.58711175924	301.439912225598	261.530259785162	289.90176928279	276.064903367332	-0.0975540684107921	7.89976143220838	0.33189544878462	0.532796577309129
ENSG00000272335	RP11-53O19.3	2516	20.8051211105451	24.6337608485695	24.1425440082969	23.7375360467282	19.6262021224979	21.6567649625193	-0.0975726284367294	4.52236077680937	0.509804457534048	0.697477432452468
ENSG00000173113	TRMT112	1901	40.1193214900414	41.0346595188013	40.2901714822559	36.5192862257357	37.2221074737029	39.7825356376714	-0.0975835376617346	5.33187552575453	0.318735509394723	0.518417413962459
ENSG00000270553	RP11-15E18.5	360	0.609922117247251	1.10203666954127	0.631177621131946	0.678215315620807	0.553717301261695	0.941598476631276	-0.0975841124606837	-0.207057313932018	0.92872186328477	0.977793232151371
ENSG00000234072	AC074117.10	3408	9.75875387595602	9.33489884787897	10.5722251539601	8.19075419634359	7.62899392849447	11.9465306722593	-0.0976638915832223	3.23745882242352	0.630892878659522	0.791478315300174
ENSG00000139687	RB1	6415	103.686759932033	101.192896538466	105.091073918469	100.219355485198	97.8849140341508	91.5704518523916	-0.0976684578899286	6.58137039088547	0.316387089232283	0.515921094607826
ENSG00000171962	LRRC48	5730	14.7058999380726	14.3913023904801	13.4651225841482	15.7554634859603	13.7198842423731	10.1810335285757	-0.0977300044927697	4.18862425782698	0.514680267381028	0.702126098668395
ENSG00000257742	RP11-350F4.2	5007	21.2795049795152	24.3744581027951	23.3009738467877	19.7204145618973	22.7024093517295	22.0687142960455	-0.097766043604282	4.39585019621617	0.555042213334982	0.734292896476043
ENSG00000124523	SIRT5	5385	23.8547316967814	21.9110820179381	24.8789178996175	21.024674784245	21.5334506046215	23.5399619157819	-0.0977784447116723	4.38928111588887	0.426892723838711	0.624910865998254
ENSG00000162980	ARL5A	6874	81.5262563387159	81.1617594273921	87.1551098513028	82.7422685057384	84.8417953822086	65.9118933641893	-0.0977851068712425	6.31004243348544	0.498880506718246	0.689301498087146
ENSG00000015153	YAF2	11834	26.4299584140475	24.4392837892387	23.4061701169763	24.3114105445612	22.8254576408988	22.127564200835	-0.0978473118485312	4.62127735177848	0.372124387686841	0.572491873602721
ENSG00000247627	MTND4P12	1376	50.8268431039376	45.3779805105228	48.2850880165938	40.6407485283545	41.713370028381	52.670664786562	-0.0978700273805949	5.34192719826743	0.604218650146809	0.771756390744577
ENSG00000258988	RP11-125H8.1	1265	0.542152993108668	0.777908237323247	0.473383215848959	0.469533680045174	0.369144867507797	0.823898667052366	-0.0979060729879206	-0.463271683542202	0.920124404601498	0.97281479194026
ENSG00000095787	WAC	11458	218.216579726239	213.470985458788	214.652989319956	212.907438696039	208.689898431075	182.258155132941	-0.0979752601690216	7.68114290779136	0.346155024397963	0.54747095068841
ENSG00000171159	C9orf16	1831	56.2483730350243	57.1114297568151	58.1209392792333	52.4834313472716	53.4029574994613	54.3773120254562	-0.098044484934114	5.68231072669897	0.322627183129615	0.522252752691064
ENSG00000267191	RP11-15A1.2	514	0.474383868970084	0.842733923766851	1.20975710716956	0.886896951196439	0.799813879600227	0.706198857473457	-0.0982378081183933	0.0862640324967411	0.883514280316355	0.953321885800677
ENSG00000074181	NOTCH3	8855	309.230513444356	305.847588640923	316.16739005201	312.239897230041	304.052322537255	253.64308964255	-0.0982393597451852	8.07286813203441	0.58271861363052	0.756144121957361
ENSG00000150076	CCDC7	3437	2.57522671726617	2.20407333908253	3.41887878113137	2.45200921801368	1.78420019295435	3.47214438257783	-0.0982510156576301	1.50430445202423	0.748159272406688	0.873328980069705
ENSG00000182173	TSEN54	3182	26.023343669216	24.1151553570207	24.6685253592402	26.0330340380602	22.1486920504678	21.5979150577299	-0.0982931339452982	4.73263663671164	0.444168204257335	0.641438179822033
ENSG00000183853	KIRREL	8308	103.890067304448	91.0152637668199	96.2019890875274	97.4021534049266	90.5020166839949	83.9199642297625	-0.0982933550188713	6.35148405105879	0.330319391033638	0.530779734508701
ENSG00000185052	SLC24A3	3912	55.7739891660542	55.2314848499506	61.0138367094214	67.3519978820355	58.817082222909	34.4860442066205	-0.0983344589622465	6.00847667605501	0.583588016462333	0.756719151519246
ENSG00000075336	TIMM21	4122	34.0201003175689	30.7922010607119	31.032899705654	28.1720208027104	30.331403280224	31.0138998240427	-0.0983362836545209	4.91535339189971	0.340801587566997	0.541799982170789
ENSG00000162441	LZIC	2782	58.2136776350432	61.9085305536418	58.5943224950823	58.4308579611772	58.817082222909	49.6693196422998	-0.0983484970836648	5.82780415385678	0.498275779487775	0.688854240172345
ENSG00000164916	FOXK1	13394	144.687080035876	143.070289981034	132.284309762237	140.338399924613	128.770034615636	123.114000819539	-0.0983532742343476	7.0697330376897	0.384291308060992	0.584752409096697
ENSG00000158528	PPP1R9A	11127	103.280145187201	95.6827131907594	95.6760077365841	98.1325391294413	95.7930931182733	81.1540187046581	-0.0985098647932259	6.70761627054907	0.322500599984808	0.522093805187132
ENSG00000104859	CLASRP	4539	58.9591380005676	61.714053494311	55.3332381192339	58.1178355078137	52.7261919090303	53.3768636440355	-0.0985130015993065	5.96020738168206	0.320121785859694	0.519860713278732
ENSG00000107643	MAPK8	8939	49.0648458763344	47.1282740445001	47.8643029358392	49.0923547691676	50.7574192823221	34.6625939209888	-0.0985389743718822	5.72993460783928	0.443115539038835	0.640706247163875
ENSG00000135116	HRK	7185	25.9555745450775	34.6169165608845	30.5069183547107	34.5889810966611	32.9769414973632	17.4784217224681	-0.098548267295818	5.06566284532999	0.631468987880087	0.791876924313074
ENSG00000237984	PTENP1	5209	15.3835911794584	17.6325867126603	16.9891976354682	14.7120553080821	15.6271327244967	16.4191234362579	-0.098554707261792	4.08490095878248	0.500511164455868	0.690724187855832
ENSG00000107371	EXOSC3	3015	15.7224368001514	18.2160178906527	16.4632162845249	16.2249971660054	15.8732293028353	14.9478758165215	-0.0986200986473761	4.05346644706075	0.44300892233692	0.640648873297706
ENSG00000090061	CCNK	7279	70.8187347248197	69.233833121769	71.7964544037588	66.7781233842025	66.4460761514034	64.6171954588213	-0.098784320676281	6.07004049162761	0.366014300180972	0.566313585698602
ENSG00000128891	C15orf57	4421	9.62321562767885	10.3721098309766	9.20467364150754	9.02548073864612	8.2442353743408	9.94563390941785	-0.0988980760424691	3.17840106704608	0.524271545406557	0.710006839910958
ENSG00000143643	TTC13	4962	37.3407874003595	37.1451183321851	38.6596292943317	32.0848014697535	37.1605833291182	36.5457908742514	-0.0988990536913705	5.19987476124791	0.339895118259677	0.54077966167825
ENSG00000165591	FAAH2	2007	1.626458979326	1.87994490686451	1.68314032301852	2.03464594686242	1.41505532544655	1.35354781015746	-0.0989588969853285	1.23269405578312	0.761177908056485	0.881719719763824
ENSG00000055950	MRPL43	3248	44.4565454349107	51.4715950362215	53.9656866067813	45.3882557377001	43.8667150888432	50.8463177380889	-0.0989773252130172	5.52499297321791	0.367915491096751	0.568150982885059
ENSG00000134453	RBM17	6407	150.71853208421	151.367977845815	153.533956340346	152.911468468045	149.503671340658	122.937451105171	-0.0990700874224501	7.31035959830652	0.351211978290912	0.552414663568791
ENSG00000183520	UTP11L	3377	37.6118638969138	35.7837789168694	33.9783952709364	32.7108463764804	36.1761970157641	31.3081493479899	-0.0991073601982907	5.1212360382485	0.335496180283235	0.53596159360866
ENSG00000101161	PRPF6	3023	135.87709389786	138.467666243538	142.488347970537	135.330040670798	134.676352495761	119.171057198646	-0.0991352239068	7.13863454966535	0.285164543478057	0.480498591243759
ENSG00000184271	POU6F1	7295	42.5590099590304	42.9146044256658	41.9207136701801	39.9625332127337	39.6830732570882	39.2528864945663	-0.099146282674338	5.38287358697772	0.288492461981834	0.484217587019346
ENSG00000213024	NUP62	8689	50.5557666073832	49.1378703242518	48.8110693675371	46.7968567778356	47.3120671855826	44.4905280208278	-0.0991471109650983	5.61787244452284	0.277912747518452	0.472410567028731
ENSG00000256238	RP11-473N11.2	3132	15.5868985518742	15.882293178683	17.1469920407512	14.190351219143	15.5040844353275	15.7717744835739	-0.099158721695073	3.88813945607411	0.514235037324265	0.701711791433356
ENSG00000186300	ZNF555	2416	31.8514883451342	32.3480175353584	32.7686381637668	28.6937248916495	30.7005481477318	31.190449538411	-0.0991754449456546	4.86810649249894	0.398589870089628	0.597432874993891
ENSG00000272070	AC005618.6	3689	3.18514883451342	3.75988981372903	3.99745826716899	3.28673576031622	3.87602110883187	3.1190449538411	-0.099177736109664	2.00304999394538	0.667785332385772	0.819692806108682
ENSG00000125746	EML2	7356	21.4150432277924	21.1331737806149	19.3035155796187	14.8685665347638	14.2120773990502	28.6599036324645	-0.0991891589810085	4.1883459165155	0.688212760965217	0.834677870405507
ENSG00000122565	CBX3	3997	250.745759312759	252.885002816499	248.736580861081	250.15711064629	232.376694096158	219.745544483824	-0.0991930874096126	7.98213410140452	0.27706423185207	0.471578504213968
ENSG00000231663	RP5-827C21.4	573	1.69422810346459	1.87994490686451	2.52471048452778	1.56511226681725	2.39944163880068	1.8243470484731	-0.099268389955274	0.94746925370538	0.792243634531511	0.900717859279418
ENSG00000174953	DHX36	11061	139.468857477205	132.179574658508	145.013058455065	136.686471302039	129.87746921816	122.407801962066	-0.0992717141194917	7.06139949406851	0.333185634220057	0.533799497096413
ENSG00000153113	CAST	10733	79.7642591111127	77.9853007916555	78.0030343448896	71.2647785490786	72.4754423206975	76.3283265119228	-0.0993509615401745	6.19467322477135	0.265277203740224	0.457959303377673
ENSG00000205629	LCMT1	2438	25.0745759312759	25.865448890998	27.7192171947113	23.4766840022587	23.8713680988375	26.1882076313074	-0.0993595745617396	4.71885022771642	0.380330746684713	0.580840636224997
ENSG00000107949	BCCIP	4602	88.3031687525742	85.5699061055572	85.7349602037559	87.4376053061901	78.3202360562376	76.4460263215017	-0.0993768885790753	6.34890856939167	0.297016349497872	0.494417819400414
ENSG00000223442	AC004041.2	1074	0.813229489663001	0.842733923766851	0.525981350943288	0.782556133408623	0.738289735015594	0.470799238315638	-0.0995073644175849	-0.273410489170332	0.915557046084322	0.970105359864281
ENSG00000156515	HK1	6244	174.234418160298	198.366600517428	188.616912448263	145.24241836064	165.499948932662	213.154355147405	-0.0996073652044489	7.15585957794336	0.411174133182639	0.609813786200141
ENSG00000269772	NA	321	4.47276219314651	5.31570628837552	5.73319672528184	6.15610824948117	4.3066901209243	4.00179352568292	-0.099672342257929	2.34263685851621	0.621221846762712	0.784041275756934
ENSG00000086200	IPO11	7554	31.8514883451342	33.4500542048996	31.4536847864086	29.6327922517399	28.7932996656082	31.837798491095	-0.0996756051698615	4.8693828311857	0.365822961067502	0.566255760191103
ENSG00000138668	HNRNPD	4036	229.330716084966	211.52621486548	204.922334327505	215.307277505159	194.29324859827	192.792288090254	-0.0998268882436287	7.76015346828611	0.279318837121348	0.47401200589004
ENSG00000157800	SLC37A3	10497	60.2467513592007	63.0753929096266	61.1716311147044	54.6745885208158	57.0328820299546	60.4977021235595	-0.0998569304070071	5.82143862666259	0.271140772559084	0.464722496652903
ENSG00000170860	LSM3	3811	39.373861124517	41.0346595188013	41.4999285894254	37.6670352214017	37.7143006303799	38.428987827514	-0.0998576995366586	5.35687661426989	0.297734009317171	0.495286139443059
ENSG00000170482	SLC23A1	2693	2.77853408968192	2.33372471196974	1.73573845811285	2.5563500358015	2.03029677129288	1.70664723889419	-0.0998963557633872	1.4027359639026	0.700073839788051	0.841855731092236
ENSG00000112078	KCTD20	6331	237.056396236765	246.207957112808	253.049627938816	228.40205013753	241.543791639268	217.156148673088	-0.0999071492767368	7.82857116142819	0.42670198632153	0.62483061207729
ENSG00000178449	COX14	1288	8.6066787656001	7.77908237323247	7.46893518339469	6.62564192952634	7.32137320557131	8.29783657531312	-0.10000491402641	2.8269032259295	0.578544107280173	0.753028395538174
ENSG00000213380	COG8	5262	26.2266510416318	23.726201238359	24.3003384135799	24.3114105445612	24.8557544121917	20.0678175332041	-0.100077319261673	4.55192242741705	0.461233299075648	0.657235993914507
ENSG00000090686	USP48	8923	109.989288476921	105.341740470856	109.772307941864	106.166782099103	102.13008001049	94.98374633018	-0.10010521685287	6.75054637938288	0.31808146525672	0.517765486765911
ENSG00000186104	CYP2R1	4098	22.6348874622869	23.3372471196974	20.0398894709393	18.15530229508	21.2258298816983	22.1864141056244	-0.100130957658347	4.4340676662516	0.485873253382907	0.678724039536485
ENSG00000197670	RP4-724E16.2	1941	3.25291795865201	4.14884393239065	3.15588810565973	2.81720208027104	3.32230380757017	3.70754400173565	-0.10014496794623	1.64702157766957	0.663937269760544	0.817102292439207
ENSG00000228492	RAB11FIP1P1	1761	3.99837832417642	4.14884393239065	4.05005640226332	4.74750720934565	4.3066901209243	2.29514628678874	-0.100173987855476	2.33563990662179	0.695779437221562	0.83910598577304
ENSG00000241318	RP11-47K11.2	927	1.55868985518742	1.29651372887208	1.63054218792419	1.9303051290746	0.984386313354125	1.23584800057855	-0.100269748263622	0.56910028316998	0.760297010500002	0.881116497295835
ENSG00000175193	PARL	2343	44.9986984280194	46.8689712987257	47.0753309094243	41.2146230261875	42.0825148958888	46.3737249740903	-0.100374508392852	5.37625425297679	0.332166450052494	0.532863024514988
ENSG00000144233	AMMECR1L	8320	57.6715246419345	58.0838150534691	56.7007896316864	55.9788487431635	54.3258196682308	50.4932183093522	-0.100385254466077	5.76763030292334	0.296641113013327	0.493927329518478
ENSG00000160392	C19orf47	6109	11.7918276001135	12.7058345429464	13.0969356384879	13.7208175390979	9.72081484437198	11.5934312435226	-0.100399353797136	3.58354701887051	0.631133646156194	0.791726353718961
ENSG00000166578	IQCD	2901	7.04798891041268	6.09361452569877	6.67996315697976	5.58223375164818	6.52155932597108	6.41463962205057	-0.100405971690578	2.86489464059022	0.611261411339473	0.777339313531732
ENSG00000256092	MIR8072	2669	6.91245066213551	6.80669707657841	6.83775756226274	5.06052966270909	5.96784202470938	8.18013676573421	-0.100430243603318	2.57584772275175	0.662005626605308	0.81548911224846
ENSG00000102893	PHKB	10588	192.193236057023	181.900876160753	195.928053226375	188.439516924796	180.388791922143	162.837686552421	-0.100472122009158	7.62668929037512	0.286392068670665	0.481721610116261
ENSG00000100395	L3MBTL2	6413	38.7639390072697	35.848604603313	38.6070311592373	37.8235464480834	35.1302865578253	32.6028472533579	-0.100486555863537	5.23119526445245	0.317867047497015	0.517508378612006
ENSG00000130590	SAMD10	2618	18.704278262249	19.9014857381864	17.6729733916945	17.4249165705653	15.6271327244967	19.3616186757306	-0.100575981329781	4.10485011354792	0.444858895533766	0.642097086741901
ENSG00000144559	TAMM41	5910	15.7224368001514	13.4837427802696	14.0437020701858	13.7729879479918	14.4581739773887	12.0642304818382	-0.100585065347834	3.80145586624091	0.46035868912697	0.65665032069158
ENSG00000259673	IQCH-AS1	6909	12.8083644621923	10.631412576751	13.1495337735822	10.799274641039	11.3819667481571	12.0053805770488	-0.100760790764027	3.56216864074865	0.5281999320509	0.713252206673814
ENSG00000104687	GSR	4820	68.1079697592764	66.6408056640249	64.3801173554585	59.3177549123736	65.4001656934647	60.9685013618751	-0.10083806475712	5.90562113656191	0.283010355723074	0.478026768750952
ENSG00000182903	ZNF721	6712	63.6352075661299	62.2326589858598	64.2223229501755	63.5957284416741	63.3698689221718	50.2578186901944	-0.100914438469177	5.89655996705414	0.331431299475966	0.532240866829407
ENSG00000260911	RP11-196G11.2	459	0.745460365524418	0.777908237323247	0.736373891320603	0.834726542302531	0.369144867507797	0.882748571841821	-0.101059471368538	0.102777887341881	0.86243036074449	0.941625665615765
ENSG00000137806	NDUFAF1	1874	38.1540168900225	33.2555771455688	35.188152378106	26.5547381269993	32.1156034731783	40.7829840190921	-0.101083956371341	4.92339019713792	0.466518639851355	0.662200792607222
ENSG00000188971	NA	12161	57.8748320143503	52.8977601379808	52.0195556082912	55.0397813830731	53.2183850657074	43.3723798298281	-0.101113341498381	5.7261207132846	0.334047165244685	0.534574303514448
ENSG00000176953	NFATC2IP	5729	73.6650379386402	72.8640715626108	67.6412017313068	69.3866438288979	63.3698689221718	66.7946419360311	-0.101197933651356	6.1205686515226	0.392868191122267	0.592362509556197
ENSG00000272129	RP11-250B2.6	1435	1.01653686207875	0.842733923766851	0.89416829660359	1.09557858677207	0.676765590430961	0.765048762262912	-0.10128918295776	0.224792227057871	0.869476941564799	0.945244544985816
ENSG00000119979	FAM45A	5177	28.9374160071751	25.1523663401183	24.1425440082969	24.8852850423942	24.0559405325914	23.8342114397292	-0.101375871513119	4.63461573389658	0.369075261581514	0.569277385105055
ENSG00000271976	RP11-884K10.7	2582	8.26783314490718	8.03838511900689	7.99491653433798	7.25168683625324	7.875090506833	7.53278781305021	-0.101387063536388	3.11075155020746	0.562852527408841	0.740735355794831
ENSG00000175600	SUGCT	3712	11.4529819794206	10.6962382631947	9.94104753282814	8.60811746749485	9.10557339852566	12.1819302914171	-0.101407420368823	3.2082091151774	0.557893827878675	0.736379386567549
ENSG00000230823	CBX1P1	851	6.30252854488826	4.14884393239065	4.36564521282929	4.69533680045174	5.41412472344769	3.64869409694619	-0.101445741125988	2.35804305551393	0.66286593493514	0.816166165217428
ENSG00000082068	WDR70	5219	34.4267150624004	37.9230265695083	35.345946783389	33.9107657810403	34.1459002444712	32.3085977294107	-0.101470572344815	5.14540381836505	0.324147175153535	0.523942689969826
ENSG00000185324	CDK10	5800	112.022362201078	121.224033649539	108.404756429412	116.026989380052	98.9923486366742	103.281582905493	-0.101482691496013	6.96295879242676	0.370172416971369	0.570252205385482
ENSG00000170448	NFXL1	5514	20.2629681174365	18.7994490686451	20.5132726867882	17.5814277972471	18.9494365320669	19.0673691517833	-0.10150766122644	4.20817319200271	0.408097753501509	0.606621096850638
ENSG00000223820	CFL1P1	1357	5.82814467591818	5.12122922904471	5.31241164452721	4.79967761823955	5.41412472344769	4.9433920023142	-0.101808479205908	2.37271894583056	0.557133161629724	0.736077661439299
ENSG00000179818	PCBP1-AS1	13189	45.066467552158	44.7945493325303	48.0220973411222	41.6319862973387	43.1899494984122	43.7843291633543	-0.101822847658035	5.39821471855191	0.290789725366876	0.486962231105681
ENSG00000120705	ETF1	6877	125.034034035686	129.716198573651	131.284945195445	114.461877113235	129.569848495237	115.816612625647	-0.101836782698043	6.87079936627214	0.29180210323313	0.488257404581804
ENSG00000109670	FBXW7	8691	74.0716526834717	76.8832641221143	79.4231839924365	66.7259529753086	73.1522079111284	74.9159287969759	-0.101872543719039	6.08565791145958	0.340576576456103	0.541489076988698
ENSG00000235919	ASH1L-AS1	3161	3.25291795865201	2.20407333908253	2.26171980905614	2.45200921801368	2.21486920504678	2.4716960011571	-0.101893312431596	1.31196602593996	0.687555141153418	0.834453552696377
ENSG00000164037	SLC9B1	3235	4.54053131728509	4.08401824594705	4.99682283396124	4.59099598266392	3.9375452534165	4.17834324005129	-0.101925236441493	2.04083482177376	0.615997089992816	0.780243180043939
ENSG00000267544	AC007229.3	411	3.99837832417642	3.04680726284939	3.1032899705654	2.66069085358932	3.01468308464701	3.7663939065251	-0.102072288388917	1.58568451058011	0.687802923392561	0.834453552696377
ENSG00000175283	DOLK	2089	23.9902699450585	27.9398708571933	23.2483757116933	21.9115717354414	23.4406990867451	24.6581101067815	-0.102076247880974	4.54495628005498	0.384409406266165	0.584835324880327
ENSG00000129946	SHC2	5495	66.8881255247819	77.4018696136631	71.7438562686645	72.2038459091689	66.8152210189112	62.2043493624537	-0.102087454984727	6.17057977372948	0.31702584489482	0.516641994130703
ENSG00000268282	CTD-2620I22.2	1110	1.35538248277167	1.49099078820289	0.946766431697918	1.2520898134538	1.29200703627729	0.941598476631276	-0.102100328859044	0.306578612270753	0.771044418461587	0.887738047570997
ENSG00000186687	LYRM7	3937	52.7921477039565	51.4067693497779	54.4390698226303	51.3356823516057	50.6343709931528	45.8440758309852	-0.102107100027384	5.52255829761307	0.331922213804632	0.532796577309129
ENSG00000224800	RP11-235D19.2	447	1.15207511035592	0.259302745774416	0.473383215848959	0.521704088939082	0.553717301261695	0.647348952684002	-0.10220597098572	-0.248633694493011	0.914976193295177	0.969732091531439
ENSG00000196152	ZNF79	2546	8.6066787656001	8.42733923766851	10.9930102347147	8.45160624081313	9.59776655520272	8.18013676573421	-0.102250103311185	3.21884779812381	0.593196661421172	0.763715323785191
ENSG00000104231	ZFAND1	5029	16.9422810346459	16.7250271024498	15.1482629071667	13.9816695835674	15.9962775920045	15.4775249596266	-0.102250185356124	3.97117548420054	0.461244600416512	0.657235993914507
ENSG00000162194	C11orf48	3173	12.2662114690836	10.2424584580894	12.2553654769786	9.33850319200957	10.3360562902183	12.7704293393117	-0.10225386069525	3.36750069233885	0.567004355245643	0.743750844469087
ENSG00000106346	USP42	7134	47.0995412763155	48.2303107140413	48.0220973411222	46.4838343244722	44.4819565346895	42.5484811627758	-0.10227522551913	5.55124981669502	0.335428169767077	0.53594479223623
ENSG00000012232	EXTL3	9969	200.9354530709	215.67505879787	213.338035942598	185.517974026738	195.277634911625	206.092366572671	-0.102291653267237	7.51935252677079	0.403676664823804	0.601995798349277
ENSG00000002834	LASP1	7270	90.8783954698404	86.5422914022113	80.6855392347004	85.7159818126912	80.8427259842075	73.6800807963973	-0.102298271219506	6.32773007039531	0.285802423634223	0.481019656618134
ENSG00000165006	UBAP1	3267	74.4104983041646	76.105355884791	79.0549970467762	74.0298102204557	75.1825046824213	64.6760453636108	-0.102299420569016	6.17054866466342	0.389956754934553	0.589944815616907
ENSG00000122741	DCAF10	9096	60.517827855755	61.0009709434313	61.4872199252704	59.7351181835249	58.7555580783243	51.9644659290885	-0.102302706990462	5.86805590337296	0.287418918131132	0.48290054687194
ENSG00000271993	RP11-285J16.1	627	1.35538248277167	1.29651372887208	0.736373891320603	1.09557858677207	0.984386313354125	1.00044838142073	-0.102370399321883	0.489970727318801	0.801190902204928	0.906931332757551
ENSG00000267169	CTB-55O6.12	2896	6.43806679316543	6.67704570369121	5.73319672528184	7.19951642735933	5.78326959095548	4.47259276399856	-0.102409790083971	2.70133357888856	0.611295003153101	0.777339313531732
ENSG00000168026	TTC21A	7852	32.5291795865201	29.5605130182834	28.5081892211262	28.3807024382861	26.7630028943153	29.1307028707801	-0.102463432333806	5.02744870335225	0.372201009111579	0.572513957051679
ENSG00000273448	RP11-166O4.6	1336	2.64299584140475	2.07442196619533	2.20912167396181	2.66069085358932	2.21486920504678	1.53009752452582	-0.102542860429845	1.32712872639768	0.713269303756704	0.851100462447734
ENSG00000135951	TSGA10	7557	5.82814467591818	6.22326589858598	6.83775756226274	7.6168796985106	5.16802814510916	4.76684228794583	-0.102555674379195	2.81659731126061	0.606707676298088	0.773853892152713
ENSG00000106144	CASP2	4641	46.0152352900982	48.0358336547105	44.6558166950852	43.770973061989	41.713370028381	43.607779448986	-0.1025597048894	5.55139587069873	0.266273457519969	0.459032774944661
ENSG00000024048	UBR2	8946	83.4915609387348	84.9216492411212	84.788193772058	88.7418655285378	77.1512773091296	69.7959870802933	-0.102671604447648	6.35742357409573	0.301577085900766	0.500018125744224
ENSG00000212789	ST13P5	720	13.4182865794395	12.2520547378411	13.0969356384879	13.042602223477	12.6739737844344	10.357583242944	-0.10267967735865	3.74896038435313	0.4600700391236	0.656396233991129
ENSG00000091129	NRCAM	10407	442.871226245643	432.192851519508	446.821157626323	424.510617169731	439.097819900524	367.458805505355	-0.102703385779951	8.5939956595102	0.289362651036521	0.485412314350537
ENSG00000248546	ANP32C	704	3.25291795865201	3.17645863573659	3.1032899705654	3.13022453363449	2.95315894006238	2.76594552510437	-0.102803974695546	1.68393793753115	0.643258668181712	0.801557099197555
ENSG00000240771	ARHGEF25	3095	46.2863117866525	41.6829163832373	43.0778726422553	41.8406679329144	41.5287975946272	38.6055375418823	-0.102814708662658	5.32969682666783	0.335262573146976	0.535749836507598
ENSG00000227719	AC006042.6	521	0.948767737940168	1.23168804242848	0.841570161509261	0.939067360090347	0.615241445846328	1.23584800057855	-0.102928769745243	0.759592982216905	0.831226100287944	0.924176793767571
ENSG00000120802	TMPO	9082	50.0136136142746	46.9337969851693	48.0220973411222	46.2751526888966	47.0659706072441	41.6068826861445	-0.102974869871743	5.70870005823565	0.30411308673462	0.502907873377961
ENSG00000174032	SLC25A30	6639	25.548959800246	25.6709718316672	26.5094600875417	26.4503973092115	24.0559405325914	21.8333146768877	-0.103082847521882	4.62333209450705	0.44071363302534	0.63838853376799
ENSG00000107404	DVL1	3472	75.3592660421048	79.6059429527457	74.0581742128149	73.9254694026679	67.9226556214346	71.2672347000297	-0.103317575350826	6.13227928768467	0.352501821986298	0.553510033686793
